 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\B10_Si.txt

 Ion = Boron [5] , Mass = 10.0129 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.066E+00  1.652E-01    1860 A       663 A       586 A   
  60.00 keV   1.099E+00  1.576E-01    2004 A       691 A       617 A   
  65.00 keV   1.129E+00  1.508E-01    2147 A       717 A       646 A   
  70.00 keV   1.156E+00  1.447E-01    2290 A       742 A       674 A   
  80.00 keV   1.203E+00  1.341E-01    2571 A       788 A       728 A   
  90.00 keV   1.246E+00  1.251E-01    2849 A       831 A       778 A   
 100.00 keV   1.286E+00  1.174E-01    3123 A       870 A       826 A   
 110.00 keV   1.326E+00  1.107E-01    3393 A       906 A       871 A   
 120.00 keV   1.366E+00  1.048E-01    3660 A       939 A       914 A   
 130.00 keV   1.407E+00  9.965E-02    3921 A       971 A       954 A   
 140.00 keV   1.449E+00  9.502E-02    4178 A      1000 A       993 A   
 150.00 keV   1.491E+00  9.086E-02    4430 A      1027 A      1030 A   
 160.00 keV   1.534E+00  8.710E-02    4677 A      1052 A      1065 A   
 170.00 keV   1.578E+00  8.367E-02    4919 A      1076 A      1099 A   
 180.00 keV   1.622E+00  8.054E-02    5156 A      1098 A      1131 A   
 200.00 keV   1.712E+00  7.501E-02    5616 A      1139 A      1191 A   
 225.00 keV   1.826E+00  6.920E-02    6164 A      1184 A      1259 A   
 250.00 keV   1.940E+00  6.432E-02    6685 A      1223 A      1320 A   
 275.00 keV   2.053E+00  6.016E-02    7181 A      1257 A      1375 A   
 300.00 keV   2.164E+00  5.656E-02    7654 A      1287 A      1425 A   
 325.00 keV   2.272E+00  5.341E-02    8107 A      1314 A      1471 A   
 350.00 keV   2.377E+00  5.063E-02    8541 A      1337 A      1513 A   
 375.00 keV   2.478E+00  4.816E-02    8960 A      1359 A      1551 A   
 400.00 keV   2.575E+00  4.594E-02    9363 A      1378 A      1586 A   
 450.00 keV   2.758E+00  4.213E-02    1.01 um     1414 A      1650 A   
 500.00 keV   2.924E+00  3.895E-02    1.09 um     1444 A      1706 A   
 550.00 keV   3.074E+00  3.627E-02    1.15 um     1470 A      1755 A   
 600.00 keV   3.209E+00  3.396E-02    1.22 um     1493 A      1799 A   
 650.00 keV   3.330E+00  3.196E-02    1.28 um     1514 A      1840 A   
 700.00 keV   3.438E+00  3.020E-02    1.35 um     1532 A      1876 A   
 800.00 keV   3.620E+00  2.725E-02    1.47 um     1569 A      1942 A   
 900.00 keV   3.763E+00  2.488E-02    1.58 um     1601 A      2000 A   
   1.00 MeV   3.875E+00  2.291E-02    1.69 um     1629 A      2051 A   
   1.10 MeV   3.962E+00  2.126E-02    1.80 um     1655 A      2098 A   
   1.20 MeV   4.029E+00  1.985E-02    1.90 um     1678 A      2141 A   
   1.30 MeV   4.080E+00  1.863E-02    2.01 um     1700 A      2181 A   
   1.40 MeV   4.118E+00  1.756E-02    2.11 um     1721 A      2219 A   
   1.50 MeV   4.146E+00  1.662E-02    2.22 um     1740 A      2255 A   
   1.60 MeV   4.166E+00  1.578E-02    2.32 um     1759 A      2289 A   
   1.70 MeV   4.179E+00  1.503E-02    2.42 um     1777 A      2322 A   
   1.80 MeV   4.187E+00  1.435E-02    2.52 um     1795 A      2353 A   
   2.00 MeV   4.190E+00  1.318E-02    2.73 um     1839 A      2414 A   
   2.25 MeV   4.180E+00  1.198E-02    2.98 um     1899 A      2484 A   
   2.50 MeV   4.159E+00  1.099E-02    3.24 um     1957 A      2551 A   
   2.75 MeV   4.133E+00  1.016E-02    3.50 um     2013 A      2616 A   
   3.00 MeV   4.103E+00  9.458E-03    3.76 um     2067 A      2678 A   
   3.25 MeV   4.071E+00  8.853E-03    4.02 um     2120 A      2738 A   
   3.50 MeV   4.040E+00  8.326E-03    4.28 um     2172 A      2797 A   
   3.75 MeV   4.008E+00  7.862E-03    4.55 um     2224 A      2855 A   
   4.00 MeV   3.976E+00  7.451E-03    4.82 um     2274 A      2912 A   
   4.50 MeV   3.914E+00  6.753E-03    5.36 um     2435 A      3023 A   
   5.00 MeV   3.855E+00  6.183E-03    5.91 um     2590 A      3132 A   
   5.50 MeV   3.799E+00  5.707E-03    6.47 um     2740 A      3240 A   
   6.00 MeV   3.745E+00  5.303E-03    7.04 um     2885 A      3346 A   
   6.50 MeV   3.694E+00  4.956E-03    7.62 um     3028 A      3452 A   
   7.00 MeV   3.644E+00  4.655E-03    8.21 um     3167 A      3556 A   
   8.00 MeV   3.550E+00  4.156E-03    9.40 um     3640 A      3765 A   
   9.00 MeV   3.461E+00  3.759E-03   10.63 um     4078 A      3973 A   
  10.00 MeV   3.376E+00  3.435E-03   11.88 um     4494 A      4181 A   
  11.00 MeV   3.296E+00  3.166E-03   13.17 um     4892 A      4390 A   
  12.00 MeV   3.218E+00  2.938E-03   14.49 um     5278 A      4600 A   
  13.00 MeV   3.143E+00  2.742E-03   15.85 um     5655 A      4811 A   
  14.00 MeV   3.071E+00  2.573E-03   17.23 um     6025 A      5025 A   
  15.00 MeV   3.002E+00  2.424E-03   18.65 um     6389 A      5240 A   
  16.00 MeV   2.935E+00  2.292E-03   20.10 um     6750 A      5458 A   
  17.00 MeV   2.870E+00  2.175E-03   21.58 um     7107 A      5678 A   
  18.00 MeV   2.808E+00  2.070E-03   23.09 um     7464 A      5901 A   
  20.00 MeV   2.689E+00  1.889E-03   26.23 um     8752 A      6355 A   
  22.50 MeV   2.544E+00  1.705E-03   30.34 um     1.06 um     6941 A   
  25.00 MeV   2.393E+00  1.555E-03   34.70 um     1.23 um     7552 A   
  27.50 MeV   2.268E+00  1.431E-03   39.32 um     1.40 um     8191 A   
  30.00 MeV   2.154E+00  1.326E-03   44.19 um     1.57 um     8857 A   
  32.50 MeV   2.050E+00  1.236E-03   49.31 um     1.74 um     9552 A   
  35.00 MeV   1.954E+00  1.158E-03   54.68 um     1.91 um     1.03 um  
  37.50 MeV   1.866E+00  1.090E-03   60.32 um     2.08 um     1.10 um  
  40.00 MeV   1.786E+00  1.030E-03   66.21 um     2.25 um     1.18 um  
  45.00 MeV   1.642E+00  9.284E-04   78.79 um     2.88 um     1.35 um  
  50.00 MeV   1.519E+00  8.459E-04   92.42 um     3.49 um     1.53 um  
  55.00 MeV   1.413E+00  7.776E-04  107.11 um     4.08 um     1.72 um  
  60.00 MeV   1.321E+00  7.199E-04  122.86 um     4.66 um     1.93 um  
  65.00 MeV   1.240E+00  6.706E-04  139.68 um     5.26 um     2.14 um  
  70.00 MeV   1.169E+00  6.279E-04  157.57 um     5.85 um     2.38 um  
  80.00 MeV   1.049E+00  5.576E-04  196.45 um     8.07 um     2.88 um  
  90.00 MeV   9.533E-01  5.021E-04  239.51 um    10.15 um     3.43 um  
 100.00 MeV   8.746E-01  4.571E-04  286.67 um    12.19 um     4.04 um  
 110.00 MeV   8.091E-01  4.198E-04  337.86 um    14.23 um     4.70 um  
 120.00 MeV   7.538E-01  3.884E-04  393.00 um    16.28 um     5.40 um  
 130.00 MeV   7.063E-01  3.615E-04  452.02 um    18.35 um     6.16 um  
 140.00 MeV   6.652E-01  3.383E-04  514.84 um    20.45 um     6.96 um  
 150.00 MeV   6.292E-01  3.180E-04  581.40 um    22.57 um     7.81 um  
 160.00 MeV   5.973E-01  3.001E-04  651.64 um    24.73 um     8.70 um  
 170.00 MeV   5.689E-01  2.842E-04  725.51 um    26.92 um     9.64 um  
 180.00 MeV   5.434E-01  2.700E-04  802.96 um    29.14 um    10.62 um  
 200.00 MeV   4.994E-01  2.456E-04  968.31 um    37.51 um    12.70 um  
 225.00 MeV   4.544E-01  2.208E-04    1.19 mm    49.47 um    15.55 um  
 250.00 MeV   4.177E-01  2.008E-04    1.44 mm    60.76 um    18.64 um  
 275.00 MeV   3.872E-01  1.843E-04    1.71 mm    71.80 um    21.98 um  
 300.00 MeV   3.617E-01  1.703E-04    2.00 mm    82.75 um    25.56 um  
 325.00 MeV   3.394E-01  1.584E-04    2.30 mm    93.71 um    29.36 um  
 350.00 MeV   3.199E-01  1.482E-04    2.63 mm   104.74 um    33.39 um  
 375.00 MeV   3.029E-01  1.392E-04    2.98 mm   115.87 um    37.64 um  
 400.00 MeV   2.877E-01  1.313E-04    3.34 mm   127.13 um    42.10 um  
 450.00 MeV   2.622E-01  1.180E-04    4.13 mm   169.25 um    51.67 um  
 500.00 MeV   2.413E-01  1.072E-04    4.98 mm   208.70 um    62.06 um  
 550.00 MeV   2.239E-01  9.831E-05    5.91 mm   247.03 um    73.24 um  
 600.00 MeV   2.093E-01  9.083E-05    6.90 mm   284.95 um    85.18 um  
 650.00 MeV   1.967E-01  8.444E-05    7.96 mm   322.78 um    97.86 um  
 700.00 MeV   1.858E-01  7.893E-05    9.09 mm   360.72 um   111.26 um  
 800.00 MeV   1.678E-01  6.988E-05   11.53 mm   500.59 um   140.13 um  
 900.00 MeV   1.536E-01  6.276E-05   14.21 mm   629.67 um   171.63 um  
   1.00 GeV   1.420E-01  5.700E-05   17.13 mm   754.34 um   205.60 um  
   1.10 GeV   1.324E-01  5.224E-05   20.27 mm   877.11 um   241.92 um  
   1.20 GeV   1.244E-01  4.824E-05   23.63 mm   999.11 um   280.45 um  
   1.30 GeV   1.175E-01  4.483E-05   27.19 mm     1.12 mm   321.09 um  
   1.40 GeV   1.115E-01  4.189E-05   30.95 mm     1.24 mm   363.73 um  
   1.50 GeV   1.063E-01  3.932E-05   34.91 mm     1.37 mm   408.26 um  
   1.60 GeV   1.018E-01  3.706E-05   39.05 mm     1.49 mm   454.60 um  
   1.70 GeV   9.770E-02  3.506E-05   43.37 mm     1.61 mm   502.66 um  
   1.80 GeV   9.407E-02  3.326E-05   47.86 mm     1.73 mm   552.34 um  
   2.00 GeV   8.786E-02  3.019E-05   57.33 mm     2.20 mm   656.35 um  
   2.25 GeV   8.161E-02  2.710E-05   70.05 mm     2.85 mm   794.23 um  
   2.50 GeV   7.657E-02  2.459E-05   83.67 mm     3.44 mm   939.93 um  
   2.75 GeV   7.243E-02  2.253E-05   98.13 mm     4.01 mm     1.09 mm  
   3.00 GeV   6.898E-02  2.079E-05  113.37 mm     4.56 mm     1.25 mm  
   3.25 GeV   6.605E-02  1.931E-05  129.32 mm     5.09 mm     1.42 mm  
   3.50 GeV   6.354E-02  1.804E-05  145.94 mm     5.62 mm     1.58 mm  
   3.75 GeV   6.137E-02  1.692E-05  163.19 mm     6.13 mm     1.76 mm  
   4.00 GeV   5.948E-02  1.594E-05  181.01 mm     6.64 mm     1.93 mm  
   4.50 GeV   5.633E-02  1.430E-05  218.22 mm     8.48 mm     2.30 mm  
   5.00 GeV   5.384E-02  1.297E-05  257.33 mm    10.14 mm     2.67 mm  
   5.50 GeV   5.183E-02  1.188E-05  298.09 mm    11.68 mm     3.05 mm  
   6.00 GeV   5.018E-02  1.096E-05  340.33 mm    13.13 mm     3.44 mm  
   6.50 GeV   4.880E-02  1.018E-05  383.85 mm    14.51 mm     3.83 mm  
   7.00 GeV   4.765E-02  9.502E-06  428.51 mm    15.84 mm     4.23 mm  
   8.00 GeV   4.582E-02  8.396E-06  520.70 mm    20.54 mm     5.02 mm  
   9.00 GeV   4.447E-02  7.527E-06  616.12 mm    24.60 mm     5.81 mm  
  10.00 GeV   4.345E-02  6.826E-06  714.11 mm    28.26 mm     6.59 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  8.8534E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
