 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 18, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\12O_Si.txt

 Ion = Oxygen [8] , Mass = 12.0344 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.154E+00  3.789E-01    1292 A       530 A       433 A   
  60.00 keV   1.193E+00  3.645E-01    1401 A       559 A       461 A   
  65.00 keV   1.229E+00  3.513E-01    1510 A       587 A       487 A   
  70.00 keV   1.263E+00  3.392E-01    1619 A       614 A       513 A   
  80.00 keV   1.327E+00  3.177E-01    1834 A       664 A       564 A   
  90.00 keV   1.387E+00  2.992E-01    2048 A       711 A       611 A   
 100.00 keV   1.444E+00  2.830E-01    2259 A       754 A       657 A   
 110.00 keV   1.499E+00  2.688E-01    2467 A       795 A       701 A   
 120.00 keV   1.553E+00  2.562E-01    2672 A       833 A       743 A   
 130.00 keV   1.606E+00  2.448E-01    2875 A       868 A       783 A   
 140.00 keV   1.659E+00  2.346E-01    3074 A       902 A       822 A   
 150.00 keV   1.712E+00  2.253E-01    3271 A       933 A       859 A   
 160.00 keV   1.765E+00  2.169E-01    3464 A       963 A       895 A   
 170.00 keV   1.818E+00  2.091E-01    3653 A       991 A       929 A   
 180.00 keV   1.872E+00  2.020E-01    3840 A      1017 A       962 A   
 200.00 keV   1.979E+00  1.893E-01    4203 A      1066 A      1024 A   
 225.00 keV   2.114E+00  1.757E-01    4639 A      1120 A      1095 A   
 250.00 keV   2.250E+00  1.643E-01    5056 A      1167 A      1160 A   
 275.00 keV   2.386E+00  1.544E-01    5455 A      1209 A      1219 A   
 300.00 keV   2.521E+00  1.457E-01    5837 A      1246 A      1274 A   
 325.00 keV   2.656E+00  1.382E-01    6203 A      1279 A      1323 A   
 350.00 keV   2.790E+00  1.314E-01    6554 A      1309 A      1369 A   
 375.00 keV   2.922E+00  1.254E-01    6893 A      1335 A      1411 A   
 400.00 keV   3.052E+00  1.199E-01    7219 A      1359 A      1451 A   
 450.00 keV   3.305E+00  1.105E-01    7837 A      1403 A      1521 A   
 500.00 keV   3.549E+00  1.026E-01    8417 A      1439 A      1582 A   
 550.00 keV   3.781E+00  9.588E-02    8964 A      1470 A      1637 A   
 600.00 keV   4.003E+00  9.008E-02    9483 A      1497 A      1685 A   
 650.00 keV   4.213E+00  8.501E-02    9978 A      1520 A      1728 A   
 700.00 keV   4.411E+00  8.053E-02    1.05 um     1541 A      1768 A   
 800.00 keV   4.774E+00  7.299E-02    1.13 um     1579 A      1837 A   
 900.00 keV   5.095E+00  6.687E-02    1.22 um     1610 A      1895 A   
   1.00 MeV   5.376E+00  6.179E-02    1.30 um     1637 A      1946 A   
   1.10 MeV   5.623E+00  5.749E-02    1.37 um     1660 A      1992 A   
   1.20 MeV   5.839E+00  5.380E-02    1.45 um     1680 A      2032 A   
   1.30 MeV   6.027E+00  5.060E-02    1.52 um     1699 A      2069 A   
   1.40 MeV   6.191E+00  4.780E-02    1.59 um     1715 A      2103 A   
   1.50 MeV   6.333E+00  4.531E-02    1.65 um     1730 A      2134 A   
   1.60 MeV   6.457E+00  4.310E-02    1.72 um     1745 A      2163 A   
   1.70 MeV   6.565E+00  4.111E-02    1.78 um     1758 A      2190 A   
   1.80 MeV   6.659E+00  3.931E-02    1.85 um     1770 A      2216 A   
   2.00 MeV   6.810E+00  3.618E-02    1.97 um     1797 A      2264 A   
   2.25 MeV   6.945E+00  3.296E-02    2.13 um     1831 A      2318 A   
   2.50 MeV   7.037E+00  3.031E-02    2.28 um     1862 A      2367 A   
   2.75 MeV   7.098E+00  2.809E-02    2.43 um     1890 A      2413 A   
   3.00 MeV   7.136E+00  2.619E-02    2.58 um     1918 A      2456 A   
   3.25 MeV   7.157E+00  2.455E-02    2.73 um     1944 A      2496 A   
   3.50 MeV   7.166E+00  2.312E-02    2.88 um     1969 A      2535 A   
   3.75 MeV   7.165E+00  2.186E-02    3.03 um     1993 A      2572 A   
   4.00 MeV   7.158E+00  2.074E-02    3.18 um     2017 A      2608 A   
   4.50 MeV   7.131E+00  1.884E-02    3.48 um     2084 A      2676 A   
   5.00 MeV   7.092E+00  1.728E-02    3.78 um     2149 A      2742 A   
   5.50 MeV   7.048E+00  1.597E-02    4.08 um     2212 A      2804 A   
   6.00 MeV   7.001E+00  1.486E-02    4.39 um     2273 A      2865 A   
   6.50 MeV   6.954E+00  1.391E-02    4.69 um     2333 A      2924 A   
   7.00 MeV   6.906E+00  1.308E-02    5.00 um     2392 A      2981 A   
   8.00 MeV   6.813E+00  1.170E-02    5.63 um     2584 A      3094 A   
   9.00 MeV   6.723E+00  1.060E-02    6.26 um     2766 A      3203 A   
  10.00 MeV   6.636E+00  9.698E-03    6.91 um     2941 A      3310 A   
  11.00 MeV   6.553E+00  8.949E-03    7.56 um     3110 A      3415 A   
  12.00 MeV   6.471E+00  8.314E-03    8.22 um     3274 A      3519 A   
  13.00 MeV   6.392E+00  7.768E-03    8.89 um     3434 A      3622 A   
  14.00 MeV   6.314E+00  7.294E-03    9.56 um     3590 A      3724 A   
  15.00 MeV   6.238E+00  6.878E-03   10.25 um     3743 A      3826 A   
  16.00 MeV   6.163E+00  6.510E-03   10.94 um     3894 A      3927 A   
  17.00 MeV   6.089E+00  6.181E-03   11.64 um     4042 A      4029 A   
  18.00 MeV   6.016E+00  5.886E-03   12.35 um     4189 A      4130 A   
  20.00 MeV   5.873E+00  5.378E-03   13.80 um     4705 A      4332 A   
  22.50 MeV   5.700E+00  4.860E-03   15.66 um     5438 A      4586 A   
  25.00 MeV   5.536E+00  4.438E-03   17.57 um     6121 A      4843 A   
  27.50 MeV   5.346E+00  4.087E-03   19.55 um     6773 A      5102 A   
  30.00 MeV   5.145E+00  3.791E-03   21.60 um     7412 A      5367 A   
  32.50 MeV   4.978E+00  3.537E-03   23.73 um     8042 A      5638 A   
  35.00 MeV   4.818E+00  3.316E-03   25.92 um     8665 A      5915 A   
  37.50 MeV   4.667E+00  3.123E-03   28.19 um     9284 A      6198 A   
  40.00 MeV   4.523E+00  2.952E-03   30.53 um     9901 A      6488 A   
  45.00 MeV   4.257E+00  2.664E-03   35.44 um     1.22 um     7088 A   
  50.00 MeV   4.017E+00  2.430E-03   40.65 um     1.43 um     7718 A   
  55.00 MeV   3.799E+00  2.235E-03   46.16 um     1.64 um     8379 A   
  60.00 MeV   3.602E+00  2.071E-03   51.97 um     1.84 um     9072 A   
  65.00 MeV   3.424E+00  1.930E-03   58.10 um     2.04 um     9796 A   
  70.00 MeV   3.262E+00  1.808E-03   64.55 um     2.24 um     1.06 um  
  80.00 MeV   2.979E+00  1.608E-03   78.36 um     2.99 um     1.22 um  
  90.00 MeV   2.741E+00  1.449E-03   93.43 um     3.69 um     1.39 um  
 100.00 MeV   2.540E+00  1.320E-03  109.75 um     4.37 um     1.58 um  
 110.00 MeV   2.369E+00  1.213E-03  127.31 um     5.04 um     1.78 um  
 120.00 MeV   2.221E+00  1.123E-03  146.08 um     5.71 um     2.00 um  
 130.00 MeV   2.093E+00  1.046E-03  166.05 um     6.39 um     2.23 um  
 140.00 MeV   1.981E+00  9.792E-04  187.20 um     7.08 um     2.47 um  
 150.00 MeV   1.882E+00  9.209E-04  209.51 um     7.77 um     2.72 um  
 160.00 MeV   1.793E+00  8.694E-04  232.95 um     8.47 um     2.98 um  
 170.00 MeV   1.715E+00  8.237E-04  257.50 um     9.18 um     3.26 um  
 180.00 MeV   1.644E+00  7.827E-04  283.15 um     9.89 um     3.55 um  
 200.00 MeV   1.520E+00  7.124E-04  337.64 um    12.58 um     4.16 um  
 225.00 MeV   1.393E+00  6.412E-04  411.63 um    16.42 um     4.99 um  
 250.00 MeV   1.287E+00  5.834E-04  492.06 um    20.03 um     5.88 um  
 275.00 MeV   1.195E+00  5.356E-04  578.89 um    23.56 um     6.83 um  
 300.00 MeV   1.114E+00  4.954E-04  672.22 um    27.07 um     7.85 um  
 325.00 MeV   1.040E+00  4.610E-04  772.24 um    30.61 um     8.94 um  
 350.00 MeV   9.724E-01  4.312E-04  879.29 um    34.23 um    10.10 um  
 375.00 MeV   9.160E-01  4.053E-04  993.38 um    37.92 um    11.34 um  
 400.00 MeV   8.706E-01  3.824E-04    1.11 mm    41.67 um    12.64 um  
 450.00 MeV   7.935E-01  3.438E-04    1.37 mm    55.66 um    15.43 um  
 500.00 MeV   7.304E-01  3.126E-04    1.66 mm    68.72 um    18.47 um  
 550.00 MeV   6.778E-01  2.868E-04    1.96 mm    81.40 um    21.74 um  
 600.00 MeV   6.332E-01  2.651E-04    2.29 mm    93.94 um    25.24 um  
 650.00 MeV   5.949E-01  2.466E-04    2.64 mm   106.45 um    28.96 um  
 700.00 MeV   5.616E-01  2.306E-04    3.01 mm   119.00 um    32.90 um  
 800.00 MeV   5.067E-01  2.043E-04    3.82 mm   165.37 um    41.40 um  
 900.00 MeV   4.631E-01  1.835E-04    4.71 mm   208.21 um    50.69 um  
   1.00 GeV   4.276E-01  1.668E-04    5.68 mm   249.67 um    60.73 um  
   1.10 GeV   3.982E-01  1.529E-04    6.72 mm   290.57 um    71.49 um  
   1.20 GeV   3.733E-01  1.413E-04    7.84 mm   331.30 um    82.94 um  
   1.30 GeV   3.521E-01  1.313E-04    9.03 mm   372.06 um    95.04 um  
   1.40 GeV   3.337E-01  1.227E-04   10.29 mm   412.95 um   107.77 um  
   1.50 GeV   3.176E-01  1.153E-04   11.61 mm   454.04 um   121.10 um  
   1.60 GeV   3.034E-01  1.087E-04   13.00 mm   495.33 um   135.01 um  
   1.70 GeV   2.909E-01  1.028E-04   14.45 mm   536.84 um   149.46 um  
   1.80 GeV   2.796E-01  9.757E-05   15.96 mm   578.56 um   164.44 um  
   2.00 GeV   2.603E-01  8.861E-05   19.15 mm   735.47 um   195.91 um  
   2.25 GeV   2.408E-01  7.955E-05   23.45 mm   956.28 um   237.86 um  
   2.50 GeV   2.251E-01  7.223E-05   28.08 mm     1.16 mm   282.44 um  
   2.75 GeV   2.122E-01  6.619E-05   33.00 mm     1.36 mm   329.39 um  
   3.00 GeV   2.013E-01  6.111E-05   38.21 mm     1.55 mm   378.50 um  
   3.25 GeV   1.921E-01  5.678E-05   43.69 mm     1.73 mm   429.56 um  
   3.50 GeV   1.842E-01  5.304E-05   49.42 mm     1.91 mm   482.38 um  
   3.75 GeV   1.773E-01  4.978E-05   55.37 mm     2.09 mm   536.80 um  
   4.00 GeV   1.713E-01  4.691E-05   61.55 mm     2.27 mm   592.65 um  
   4.50 GeV   1.613E-01  4.209E-05   74.51 mm     2.92 mm   708.20 um  
   5.00 GeV   1.533E-01  3.820E-05   88.21 mm     3.51 mm   828.02 um  
   5.50 GeV   1.468E-01  3.499E-05  102.56 mm     4.06 mm   951.29 um  
   6.00 GeV   1.415E-01  3.229E-05  117.51 mm     4.58 mm     1.08 mm  
   6.50 GeV   1.370E-01  2.999E-05  132.98 mm     5.08 mm     1.21 mm  
   7.00 GeV   1.332E-01  2.801E-05  148.92 mm     5.56 mm     1.34 mm  
   8.00 GeV   1.271E-01  2.476E-05  182.03 mm     7.28 mm     1.60 mm  
   9.00 GeV   1.226E-01  2.221E-05  216.54 mm     8.77 mm     1.87 mm  
  10.00 GeV   1.191E-01  2.014E-05  252.20 mm    10.13 mm     2.13 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  5.1382E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
