 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 18, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\19O_Si.txt

 Ion = Oxygen [8] , Mass = 19.0036 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   9.586E-01  5.456E-01    1332 A       512 A       400 A   
  60.00 keV   9.978E-01  5.261E-01    1446 A       543 A       428 A   
  65.00 keV   1.032E+00  5.082E-01    1560 A       572 A       455 A   
  70.00 keV   1.063E+00  4.917E-01    1674 A       600 A       482 A   
  80.00 keV   1.119E+00  4.622E-01    1901 A       654 A       533 A   
  90.00 keV   1.170E+00  4.365E-01    2127 A       705 A       583 A   
 100.00 keV   1.217E+00  4.140E-01    2351 A       753 A       630 A   
 110.00 keV   1.261E+00  3.941E-01    2575 A       798 A       676 A   
 120.00 keV   1.302E+00  3.763E-01    2797 A       841 A       721 A   
 130.00 keV   1.342E+00  3.603E-01    3018 A       882 A       764 A   
 140.00 keV   1.379E+00  3.458E-01    3238 A       921 A       806 A   
 150.00 keV   1.416E+00  3.326E-01    3455 A       958 A       847 A   
 160.00 keV   1.451E+00  3.205E-01    3671 A       994 A       887 A   
 170.00 keV   1.486E+00  3.094E-01    3885 A      1028 A       925 A   
 180.00 keV   1.520E+00  2.992E-01    4098 A      1060 A       963 A   
 200.00 keV   1.588E+00  2.809E-01    4516 A      1122 A      1035 A   
 225.00 keV   1.672E+00  2.614E-01    5028 A      1192 A      1119 A   
 250.00 keV   1.756E+00  2.448E-01    5526 A      1255 A      1199 A   
 275.00 keV   1.840E+00  2.304E-01    6011 A      1313 A      1273 A   
 300.00 keV   1.925E+00  2.178E-01    6482 A      1365 A      1343 A   
 325.00 keV   2.010E+00  2.067E-01    6940 A      1413 A      1408 A   
 350.00 keV   2.096E+00  1.969E-01    7384 A      1457 A      1470 A   
 375.00 keV   2.182E+00  1.880E-01    7815 A      1497 A      1528 A   
 400.00 keV   2.268E+00  1.800E-01    8235 A      1534 A      1582 A   
 450.00 keV   2.440E+00  1.661E-01    9038 A      1601 A      1682 A   
 500.00 keV   2.611E+00  1.545E-01    9798 A      1658 A      1771 A   
 550.00 keV   2.781E+00  1.445E-01    1.05 um     1708 A      1851 A   
 600.00 keV   2.947E+00  1.359E-01    1.12 um     1751 A      1923 A   
 650.00 keV   3.111E+00  1.284E-01    1.19 um     1789 A      1988 A   
 700.00 keV   3.272E+00  1.217E-01    1.25 um     1823 A      2048 A   
 800.00 keV   3.580E+00  1.105E-01    1.37 um     1884 A      2152 A   
 900.00 keV   3.871E+00  1.013E-01    1.47 um     1933 A      2241 A   
   1.00 MeV   4.144E+00  9.372E-02    1.58 um     1975 A      2318 A   
   1.10 MeV   4.398E+00  8.728E-02    1.67 um     2010 A      2386 A   
   1.20 MeV   4.634E+00  8.175E-02    1.76 um     2041 A      2446 A   
   1.30 MeV   4.852E+00  7.694E-02    1.85 um     2068 A      2500 A   
   1.40 MeV   5.054E+00  7.272E-02    1.94 um     2092 A      2548 A   
   1.50 MeV   5.240E+00  6.898E-02    2.02 um     2114 A      2593 A   
   1.60 MeV   5.411E+00  6.564E-02    2.10 um     2133 A      2634 A   
   1.70 MeV   5.568E+00  6.264E-02    2.17 um     2151 A      2671 A   
   1.80 MeV   5.713E+00  5.992E-02    2.25 um     2168 A      2707 A   
   2.00 MeV   5.967E+00  5.520E-02    2.39 um     2202 A      2770 A   
   2.25 MeV   6.228E+00  5.033E-02    2.57 um     2243 A      2840 A   
   2.50 MeV   6.438E+00  4.632E-02    2.73 um     2278 A      2902 A   
   2.75 MeV   6.605E+00  4.294E-02    2.89 um     2310 A      2958 A   
   3.00 MeV   6.739E+00  4.007E-02    3.05 um     2339 A      3009 A   
   3.25 MeV   6.846E+00  3.758E-02    3.21 um     2366 A      3056 A   
   3.50 MeV   6.930E+00  3.541E-02    3.37 um     2392 A      3100 A   
   3.75 MeV   6.996E+00  3.349E-02    3.52 um     2416 A      3141 A   
   4.00 MeV   7.047E+00  3.179E-02    3.67 um     2439 A      3181 A   
   4.50 MeV   7.116E+00  2.889E-02    3.97 um     2501 A      3254 A   
   5.00 MeV   7.152E+00  2.651E-02    4.27 um     2560 A      3321 A   
   5.50 MeV   7.165E+00  2.452E-02    4.57 um     2615 A      3384 A   
   6.00 MeV   7.164E+00  2.283E-02    4.87 um     2669 A      3444 A   
   6.50 MeV   7.153E+00  2.137E-02    5.17 um     2721 A      3501 A   
   7.00 MeV   7.135E+00  2.010E-02    5.47 um     2772 A      3556 A   
   8.00 MeV   7.087E+00  1.799E-02    6.07 um     2932 A      3661 A   
   9.00 MeV   7.030E+00  1.630E-02    6.68 um     3086 A      3760 A   
  10.00 MeV   6.970E+00  1.493E-02    7.29 um     3233 A      3856 A   
  11.00 MeV   6.910E+00  1.378E-02    7.91 um     3376 A      3949 A   
  12.00 MeV   6.850E+00  1.281E-02    8.53 um     3515 A      4039 A   
  13.00 MeV   6.792E+00  1.197E-02    9.16 um     3650 A      4128 A   
  14.00 MeV   6.735E+00  1.124E-02    9.80 um     3783 A      4215 A   
  15.00 MeV   6.679E+00  1.060E-02   10.44 um     3913 A      4301 A   
  16.00 MeV   6.625E+00  1.004E-02   11.08 um     4040 A      4386 A   
  17.00 MeV   6.572E+00  9.534E-03   11.74 um     4166 A      4470 A   
  18.00 MeV   6.520E+00  9.080E-03   12.39 um     4289 A      4553 A   
  20.00 MeV   6.418E+00  8.299E-03   13.72 um     4722 A      4718 A   
  22.50 MeV   6.295E+00  7.503E-03   15.41 um     5337 A      4923 A   
  25.00 MeV   6.175E+00  6.854E-03   17.14 um     5909 A      5125 A   
  27.50 MeV   6.058E+00  6.314E-03   18.89 um     6449 A      5328 A   
  30.00 MeV   5.944E+00  5.858E-03   20.69 um     6967 A      5529 A   
  32.50 MeV   5.832E+00  5.466E-03   22.51 um     7466 A      5732 A   
  35.00 MeV   5.723E+00  5.127E-03   24.38 um     7952 A      5935 A   
  37.50 MeV   5.616E+00  4.829E-03   26.27 um     8427 A      6139 A   
  40.00 MeV   5.513E+00  4.566E-03   28.21 um     8893 A      6344 A   
  45.00 MeV   5.258E+00  4.122E-03   32.20 um     1.06 um     6762 A   
  50.00 MeV   5.033E+00  3.760E-03   36.39 um     1.22 um     7190 A   
  55.00 MeV   4.829E+00  3.460E-03   40.75 um     1.37 um     7631 A   
  60.00 MeV   4.638E+00  3.206E-03   45.30 um     1.52 um     8085 A   
  65.00 MeV   4.459E+00  2.989E-03   50.03 um     1.67 um     8552 A   
  70.00 MeV   4.291E+00  2.801E-03   54.95 um     1.81 um     9034 A   
  80.00 MeV   3.986E+00  2.491E-03   65.37 um     2.35 um     1.00 um  
  90.00 MeV   3.718E+00  2.245E-03   76.55 um     2.84 um     1.11 um  
 100.00 MeV   3.482E+00  2.046E-03   88.52 um     3.32 um     1.23 um  
 110.00 MeV   3.272E+00  1.881E-03  101.28 um     3.78 um     1.35 um  
 120.00 MeV   3.086E+00  1.741E-03  114.83 um     4.25 um     1.47 um  
 130.00 MeV   2.920E+00  1.622E-03  129.17 um     4.72 um     1.61 um  
 140.00 MeV   2.771E+00  1.519E-03  144.32 um     5.20 um     1.75 um  
 150.00 MeV   2.637E+00  1.429E-03  160.25 um     5.68 um     1.90 um  
 160.00 MeV   2.516E+00  1.349E-03  176.96 um     6.16 um     2.05 um  
 170.00 MeV   2.407E+00  1.278E-03  194.46 um     6.65 um     2.21 um  
 180.00 MeV   2.308E+00  1.215E-03  212.73 um     7.15 um     2.38 um  
 200.00 MeV   2.134E+00  1.106E-03  251.55 um     9.04 um     2.74 um  
 225.00 MeV   1.955E+00  9.955E-04  304.27 um    11.75 um     3.22 um  
 250.00 MeV   1.808E+00  9.060E-04  361.56 um    14.31 um     3.74 um  
 275.00 MeV   1.684E+00  8.319E-04  423.27 um    16.79 um     4.30 um  
 300.00 MeV   1.579E+00  7.695E-04  489.29 um    19.25 um     4.89 um  
 325.00 MeV   1.488E+00  7.162E-04  559.52 um    21.70 um     5.52 um  
 350.00 MeV   1.409E+00  6.701E-04  633.87 um    24.16 um     6.19 um  
 375.00 MeV   1.338E+00  6.298E-04  712.30 um    26.62 um     6.89 um  
 400.00 MeV   1.274E+00  5.943E-04  794.78 um    29.11 um     7.62 um  
 450.00 MeV   1.162E+00  5.345E-04  971.85 um    38.49 um     9.18 um  
 500.00 MeV   1.064E+00  4.861E-04    1.17 mm    47.34 um    10.87 um  
 550.00 MeV   9.769E-01  4.460E-04    1.38 mm    56.07 um    12.71 um  
 600.00 MeV   9.066E-01  4.123E-04    1.61 mm    64.85 um    14.70 um  
 650.00 MeV   8.512E-01  3.835E-04    1.85 mm    73.65 um    16.82 um  
 700.00 MeV   8.029E-01  3.586E-04    2.11 mm    82.47 um    19.07 um  
 800.00 MeV   7.229E-01  3.178E-04    2.68 mm   115.11 um    23.94 um  
 900.00 MeV   6.591E-01  2.856E-04    3.30 mm   145.30 um    29.28 um  
   1.00 GeV   6.071E-01  2.595E-04    3.98 mm   174.58 um    35.09 um  
   1.10 GeV   5.638E-01  2.380E-04    4.72 mm   203.56 um    41.33 um  
   1.20 GeV   5.271E-01  2.199E-04    5.51 mm   232.52 um    48.00 um  
   1.30 GeV   4.957E-01  2.044E-04    6.35 mm   261.61 um    55.08 um  
   1.40 GeV   4.684E-01  1.911E-04    7.25 mm   290.90 um    62.56 um  
   1.50 GeV   4.445E-01  1.795E-04    8.19 mm   320.44 um    70.42 um  
   1.60 GeV   4.234E-01  1.692E-04    9.18 mm   350.25 um    78.65 um  
   1.70 GeV   4.046E-01  1.601E-04   10.22 mm   380.33 um    87.25 um  
   1.80 GeV   3.878E-01  1.520E-04   11.31 mm   410.68 um    96.20 um  
   2.00 GeV   3.588E-01  1.380E-04   13.62 mm   525.61 um   115.11 um  
   2.25 GeV   3.295E-01  1.239E-04   16.75 mm   688.44 um   140.57 um  
   2.50 GeV   3.057E-01  1.125E-04   20.15 mm   840.29 um   167.92 um  
   2.75 GeV   2.860E-01  1.031E-04   23.79 mm   986.72 um   197.01 um  
   3.00 GeV   2.695E-01  9.523E-05   27.67 mm     1.13 mm   227.76 um  
   3.25 GeV   2.554E-01  8.849E-05   31.77 mm     1.27 mm   260.04 um  
   3.50 GeV   2.432E-01  8.267E-05   36.09 mm     1.41 mm   293.76 um  
   3.75 GeV   2.326E-01  7.759E-05   40.62 mm     1.55 mm   328.84 um  
   4.00 GeV   2.232E-01  7.313E-05   45.35 mm     1.69 mm   365.18 um  
   4.50 GeV   2.076E-01  6.563E-05   55.35 mm     2.21 mm   441.40 um  
   5.00 GeV   1.950E-01  5.956E-05   66.06 mm     2.68 mm   521.83 um  
   5.50 GeV   1.847E-01  5.456E-05   77.41 mm     3.13 mm   605.96 um  
   6.00 GeV   1.761E-01  5.036E-05   89.35 mm     3.56 mm   693.35 um  
   6.50 GeV   1.688E-01  4.678E-05  101.85 mm     3.97 mm   783.63 um  
   7.00 GeV   1.625E-01  4.369E-05  114.85 mm     4.38 mm   876.43 um  
   8.00 GeV   1.524E-01  3.862E-05  142.23 mm     5.85 mm     1.07 mm  
   9.00 GeV   1.446E-01  3.464E-05  171.26 mm     7.16 mm     1.27 mm  
  10.00 GeV   1.384E-01  3.143E-05  201.71 mm     8.36 mm     1.47 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  3.8191E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
