 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\N18_Si.txt

 Ion = Nitrogen [7] , Mass = 18.014 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.024E+00  4.364E-01    1458 A       538 A       433 A   
  60.00 keV   1.070E+00  4.197E-01    1577 A       567 A       461 A   
  65.00 keV   1.108E+00  4.045E-01    1695 A       594 A       488 A   
  70.00 keV   1.142E+00  3.905E-01    1812 A       620 A       515 A   
  80.00 keV   1.198E+00  3.657E-01    2046 A       670 A       565 A   
  90.00 keV   1.245E+00  3.443E-01    2279 A       716 A       613 A   
 100.00 keV   1.284E+00  3.257E-01    2510 A       760 A       659 A   
 110.00 keV   1.319E+00  3.093E-01    2742 A       801 A       703 A   
 120.00 keV   1.351E+00  2.947E-01    2972 A       841 A       745 A   
 130.00 keV   1.380E+00  2.816E-01    3202 A       878 A       787 A   
 140.00 keV   1.409E+00  2.699E-01    3431 A       914 A       827 A   
 150.00 keV   1.438E+00  2.592E-01    3659 A       949 A       866 A   
 160.00 keV   1.466E+00  2.494E-01    3885 A       981 A       903 A   
 170.00 keV   1.495E+00  2.405E-01    4110 A      1013 A       940 A   
 180.00 keV   1.524E+00  2.323E-01    4333 A      1043 A       976 A   
 200.00 keV   1.584E+00  2.176E-01    4774 A      1101 A      1045 A   
 225.00 keV   1.663E+00  2.020E-01    5312 A      1166 A      1127 A   
 250.00 keV   1.747E+00  1.888E-01    5834 A      1225 A      1203 A   
 275.00 keV   1.833E+00  1.774E-01    6341 A      1278 A      1274 A   
 300.00 keV   1.922E+00  1.675E-01    6831 A      1326 A      1340 A   
 325.00 keV   2.013E+00  1.588E-01    7304 A      1369 A      1402 A   
 350.00 keV   2.106E+00  1.510E-01    7761 A      1408 A      1460 A   
 375.00 keV   2.200E+00  1.441E-01    8203 A      1444 A      1514 A   
 400.00 keV   2.293E+00  1.378E-01    8630 A      1477 A      1565 A   
 450.00 keV   2.481E+00  1.270E-01    9443 A      1536 A      1657 A   
 500.00 keV   2.665E+00  1.179E-01    1.02 um     1585 A      1738 A   
 550.00 keV   2.845E+00  1.102E-01    1.09 um     1628 A      1810 A   
 600.00 keV   3.020E+00  1.035E-01    1.16 um     1665 A      1875 A   
 650.00 keV   3.187E+00  9.766E-02    1.23 um     1697 A      1933 A   
 700.00 keV   3.348E+00  9.251E-02    1.29 um     1726 A      1986 A   
 800.00 keV   3.647E+00  8.385E-02    1.40 um     1778 A      2078 A   
 900.00 keV   3.916E+00  7.681E-02    1.51 um     1821 A      2157 A   
   1.00 MeV   4.157E+00  7.096E-02    1.62 um     1857 A      2225 A   
   1.10 MeV   4.372E+00  6.602E-02    1.71 um     1889 A      2285 A   
   1.20 MeV   4.562E+00  6.179E-02    1.81 um     1916 A      2339 A   
   1.30 MeV   4.731E+00  5.811E-02    1.90 um     1941 A      2387 A   
   1.40 MeV   4.881E+00  5.489E-02    1.98 um     1963 A      2432 A   
   1.50 MeV   5.014E+00  5.203E-02    2.07 um     1983 A      2473 A   
   1.60 MeV   5.132E+00  4.949E-02    2.15 um     2001 A      2511 A   
   1.70 MeV   5.236E+00  4.720E-02    2.23 um     2019 A      2546 A   
   1.80 MeV   5.328E+00  4.513E-02    2.31 um     2035 A      2579 A   
   2.00 MeV   5.483E+00  4.154E-02    2.47 um     2070 A      2640 A   
   2.25 MeV   5.631E+00  3.785E-02    2.66 um     2114 A      2709 A   
   2.50 MeV   5.742E+00  3.480E-02    2.85 um     2153 A      2771 A   
   2.75 MeV   5.824E+00  3.224E-02    3.03 um     2189 A      2828 A   
   3.00 MeV   5.886E+00  3.007E-02    3.21 um     2223 A      2881 A   
   3.25 MeV   5.932E+00  2.819E-02    3.39 um     2256 A      2930 A   
   3.50 MeV   5.966E+00  2.654E-02    3.57 um     2287 A      2977 A   
   3.75 MeV   5.991E+00  2.510E-02    3.75 um     2316 A      3022 A   
   4.00 MeV   6.009E+00  2.381E-02    3.93 um     2345 A      3064 A   
   4.50 MeV   6.030E+00  2.162E-02    4.28 um     2426 A      3145 A   
   5.00 MeV   6.036E+00  1.983E-02    4.64 um     2502 A      3221 A   
   5.50 MeV   6.034E+00  1.833E-02    4.99 um     2576 A      3293 A   
   6.00 MeV   6.026E+00  1.706E-02    5.35 um     2647 A      3361 A   
   6.50 MeV   6.014E+00  1.596E-02    5.70 um     2716 A      3428 A   
   7.00 MeV   5.999E+00  1.501E-02    6.06 um     2783 A      3492 A   
   8.00 MeV   5.964E+00  1.342E-02    6.78 um     2998 A      3615 A   
   9.00 MeV   5.925E+00  1.216E-02    7.50 um     3201 A      3732 A   
  10.00 MeV   5.884E+00  1.113E-02    8.23 um     3394 A      3846 A   
  11.00 MeV   5.841E+00  1.027E-02    8.96 um     3578 A      3956 A   
  12.00 MeV   5.797E+00  9.541E-03    9.70 um     3755 A      4064 A   
  13.00 MeV   5.752E+00  8.915E-03   10.44 um     3927 A      4170 A   
  14.00 MeV   5.706E+00  8.370E-03   11.19 um     4094 A      4274 A   
  15.00 MeV   5.659E+00  7.893E-03   11.95 um     4256 A      4376 A   
  16.00 MeV   5.612E+00  7.470E-03   12.71 um     4415 A      4478 A   
  17.00 MeV   5.565E+00  7.093E-03   13.48 um     4571 A      4578 A   
  18.00 MeV   5.517E+00  6.754E-03   14.26 um     4724 A      4678 A   
  20.00 MeV   5.421E+00  6.171E-03   15.83 um     5264 A      4875 A   
  22.50 MeV   5.301E+00  5.576E-03   17.83 um     6027 A      5120 A   
  25.00 MeV   5.181E+00  5.092E-03   19.89 um     6734 A      5364 A   
  27.50 MeV   5.062E+00  4.690E-03   21.99 um     7402 A      5607 A   
  30.00 MeV   4.946E+00  4.350E-03   24.14 um     8043 A      5852 A   
  32.50 MeV   4.833E+00  4.058E-03   26.34 um     8663 A      6097 A   
  35.00 MeV   4.722E+00  3.805E-03   28.59 um     9269 A      6345 A   
  37.50 MeV   4.616E+00  3.583E-03   30.89 um     9864 A      6594 A   
  40.00 MeV   4.500E+00  3.387E-03   33.25 um     1.05 um     6846 A   
  45.00 MeV   4.250E+00  3.057E-03   38.17 um     1.26 um     7364 A   
  50.00 MeV   4.044E+00  2.788E-03   43.37 um     1.47 um     7900 A   
  55.00 MeV   3.854E+00  2.564E-03   48.82 um     1.66 um     8456 A   
  60.00 MeV   3.679E+00  2.376E-03   54.53 um     1.86 um     9032 A   
  65.00 MeV   3.517E+00  2.214E-03   60.52 um     2.05 um     9630 A   
  70.00 MeV   3.367E+00  2.075E-03   66.77 um     2.24 um     1.03 um  
  80.00 MeV   3.101E+00  1.844E-03   80.10 um     2.94 um     1.16 um  
  90.00 MeV   2.871E+00  1.662E-03   94.53 um     3.59 um     1.30 um  
 100.00 MeV   2.673E+00  1.514E-03  110.08 um     4.22 um     1.45 um  
 110.00 MeV   2.499E+00  1.392E-03  126.74 um     4.85 um     1.61 um  
 120.00 MeV   2.347E+00  1.288E-03  144.52 um     5.47 um     1.78 um  
 130.00 MeV   2.213E+00  1.200E-03  163.42 um     6.11 um     1.96 um  
 140.00 MeV   2.093E+00  1.123E-03  183.43 um     6.74 um     2.15 um  
 150.00 MeV   1.987E+00  1.056E-03  204.55 um     7.39 um     2.35 um  
 160.00 MeV   1.891E+00  9.974E-04  226.76 um     8.05 um     2.56 um  
 170.00 MeV   1.805E+00  9.449E-04  250.07 um     8.71 um     2.78 um  
 180.00 MeV   1.727E+00  8.979E-04  274.46 um     9.39 um     3.01 um  
 200.00 MeV   1.591E+00  8.172E-04  326.43 um    11.96 um     3.50 um  
 225.00 MeV   1.451E+00  7.355E-04  397.30 um    15.65 um     4.16 um  
 250.00 MeV   1.336E+00  6.692E-04  474.65 um    19.14 um     4.89 um  
 275.00 MeV   1.239E+00  6.144E-04  558.34 um    22.55 um     5.66 um  
 300.00 MeV   1.157E+00  5.682E-04  648.25 um    25.94 um     6.50 um  
 325.00 MeV   1.087E+00  5.288E-04  744.27 um    29.33 um     7.38 um  
 350.00 MeV   1.025E+00  4.947E-04  846.31 um    32.75 um     8.32 um  
 375.00 MeV   9.704E-01  4.649E-04  954.28 um    36.19 um     9.32 um  
 400.00 MeV   9.220E-01  4.386E-04    1.07 mm    39.68 um    10.36 um  
 450.00 MeV   8.397E-01  3.944E-04    1.31 mm    52.78 um    12.59 um  
 500.00 MeV   7.722E-01  3.586E-04    1.58 mm    65.07 um    15.02 um  
 550.00 MeV   7.159E-01  3.290E-04    1.87 mm    77.03 um    17.64 um  
 600.00 MeV   6.681E-01  3.041E-04    2.18 mm    88.87 um    20.44 um  
 650.00 MeV   6.270E-01  2.828E-04    2.51 mm   100.72 um    23.43 um  
 700.00 MeV   5.912E-01  2.645E-04    2.87 mm   112.63 um    26.58 um  
 800.00 MeV   5.320E-01  2.343E-04    3.64 mm   156.81 um    33.42 um  
 900.00 MeV   4.849E-01  2.105E-04    4.48 mm   197.76 um    40.92 um  
   1.00 GeV   4.466E-01  1.913E-04    5.41 mm   237.54 um    49.05 um  
   1.10 GeV   4.146E-01  1.754E-04    6.41 mm   276.92 um    57.80 um  
   1.20 GeV   3.877E-01  1.620E-04    7.49 mm   316.29 um    67.14 um  
   1.30 GeV   3.645E-01  1.506E-04    8.63 mm   355.84 um    77.06 um  
   1.40 GeV   3.445E-01  1.408E-04    9.85 mm   395.67 um    87.53 um  
   1.50 GeV   3.270E-01  1.322E-04   11.13 mm   435.83 um    98.54 um  
   1.60 GeV   3.115E-01  1.246E-04   12.48 mm   476.35 um   110.07 um  
   1.70 GeV   2.977E-01  1.179E-04   13.89 mm   517.24 um   122.10 um  
   1.80 GeV   2.853E-01  1.119E-04   15.37 mm   558.49 um   134.62 um  
   2.00 GeV   2.641E-01  1.016E-04   18.51 mm   714.57 um   161.08 um  
   2.25 GeV   2.427E-01  9.124E-05   22.76 mm   935.59 um   196.67 um  
   2.50 GeV   2.253E-01  8.284E-05   27.37 mm     1.14 mm   234.86 um  
   2.75 GeV   2.109E-01  7.591E-05   32.31 mm     1.34 mm   275.47 um  
   3.00 GeV   1.988E-01  7.008E-05   37.57 mm     1.53 mm   318.34 um  
   3.25 GeV   1.885E-01  6.512E-05   43.13 mm     1.73 mm   363.32 um  
   3.50 GeV   1.796E-01  6.083E-05   48.99 mm     1.92 mm   410.27 um  
   3.75 GeV   1.719E-01  5.709E-05   55.12 mm     2.10 mm   459.05 um  
   4.00 GeV   1.651E-01  5.380E-05   61.51 mm     2.29 mm   509.56 um  
   4.50 GeV   1.537E-01  4.828E-05   75.03 mm     2.99 mm   615.35 um  
   5.00 GeV   1.445E-01  4.381E-05   89.49 mm     3.63 mm   726.79 um  
   5.50 GeV   1.370E-01  4.013E-05  104.79 mm     4.23 mm   843.17 um  
   6.00 GeV   1.308E-01  3.703E-05  120.88 mm     4.80 mm   963.88 um  
   6.50 GeV   1.255E-01  3.440E-05  137.70 mm     5.36 mm     1.09 mm  
   7.00 GeV   1.209E-01  3.212E-05  155.18 mm     5.91 mm     1.22 mm  
   8.00 GeV   1.136E-01  2.840E-05  191.93 mm     7.88 mm     1.48 mm  
   9.00 GeV   1.080E-01  2.547E-05  230.83 mm     9.62 mm     1.75 mm  
  10.00 GeV   1.035E-01  2.310E-05  271.57 mm    11.22 mm     2.03 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  4.4287E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
