 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 18, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\17O_Si.txt

 Ion = Oxygen [8] , Mass = 16.9991 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.008E+00  5.007E-01    1325 A       519 A       410 A   
  60.00 keV   1.045E+00  4.825E-01    1438 A       549 A       438 A   
  65.00 keV   1.079E+00  4.658E-01    1551 A       578 A       466 A   
  70.00 keV   1.110E+00  4.504E-01    1664 A       607 A       492 A   
  80.00 keV   1.167E+00  4.229E-01    1889 A       660 A       544 A   
  90.00 keV   1.220E+00  3.991E-01    2112 A       710 A       593 A   
 100.00 keV   1.269E+00  3.783E-01    2334 A       757 A       640 A   
 110.00 keV   1.314E+00  3.598E-01    2555 A       802 A       686 A   
 120.00 keV   1.357E+00  3.434E-01    2774 A       844 A       730 A   
 130.00 keV   1.399E+00  3.286E-01    2991 A       884 A       773 A   
 140.00 keV   1.439E+00  3.153E-01    3207 A       922 A       815 A   
 150.00 keV   1.478E+00  3.031E-01    3420 A       958 A       855 A   
 160.00 keV   1.516E+00  2.920E-01    3631 A       992 A       894 A   
 170.00 keV   1.554E+00  2.818E-01    3841 A      1025 A       932 A   
 180.00 keV   1.592E+00  2.724E-01    4048 A      1056 A       968 A   
 200.00 keV   1.667E+00  2.556E-01    4455 A      1114 A      1038 A   
 225.00 keV   1.761E+00  2.377E-01    4951 A      1181 A      1121 A   
 250.00 keV   1.855E+00  2.225E-01    5431 A      1241 A      1197 A   
 275.00 keV   1.950E+00  2.093E-01    5897 A      1295 A      1268 A   
 300.00 keV   2.046E+00  1.978E-01    6348 A      1344 A      1335 A   
 325.00 keV   2.142E+00  1.877E-01    6784 A      1388 A      1397 A   
 350.00 keV   2.238E+00  1.787E-01    7206 A      1428 A      1455 A   
 375.00 keV   2.334E+00  1.706E-01    7615 A      1465 A      1509 A   
 400.00 keV   2.430E+00  1.633E-01    8012 A      1498 A      1560 A   
 450.00 keV   2.622E+00  1.506E-01    8768 A      1559 A      1652 A   
 500.00 keV   2.811E+00  1.400E-01    9482 A      1610 A      1734 A   
 550.00 keV   2.997E+00  1.309E-01    1.02 um     1655 A      1807 A   
 600.00 keV   3.178E+00  1.231E-01    1.08 um     1694 A      1873 A   
 650.00 keV   3.355E+00  1.163E-01    1.14 um     1728 A      1933 A   
 700.00 keV   3.528E+00  1.102E-01    1.20 um     1758 A      1987 A   
 800.00 keV   3.855E+00  9.999E-02    1.31 um     1812 A      2081 A   
 900.00 keV   4.160E+00  9.168E-02    1.41 um     1856 A      2162 A   
   1.00 MeV   4.442E+00  8.477E-02    1.51 um     1893 A      2231 A   
   1.10 MeV   4.701E+00  7.892E-02    1.60 um     1925 A      2292 A   
   1.20 MeV   4.938E+00  7.390E-02    1.68 um     1952 A      2346 A   
   1.30 MeV   5.155E+00  6.954E-02    1.77 um     1976 A      2395 A   
   1.40 MeV   5.353E+00  6.572E-02    1.85 um     1998 A      2439 A   
   1.50 MeV   5.533E+00  6.233E-02    1.92 um     2018 A      2480 A   
   1.60 MeV   5.697E+00  5.930E-02    2.00 um     2036 A      2517 A   
   1.70 MeV   5.846E+00  5.658E-02    2.07 um     2052 A      2552 A   
   1.80 MeV   5.981E+00  5.412E-02    2.14 um     2067 A      2584 A   
   2.00 MeV   6.215E+00  4.985E-02    2.28 um     2099 A      2643 A   
   2.25 MeV   6.449E+00  4.544E-02    2.45 um     2137 A      2708 A   
   2.50 MeV   6.632E+00  4.181E-02    2.61 um     2171 A      2766 A   
   2.75 MeV   6.774E+00  3.876E-02    2.77 um     2201 A      2818 A   
   3.00 MeV   6.883E+00  3.615E-02    2.92 um     2230 A      2866 A   
   3.25 MeV   6.967E+00  3.391E-02    3.08 um     2256 A      2911 A   
   3.50 MeV   7.031E+00  3.194E-02    3.23 um     2281 A      2953 A   
   3.75 MeV   7.078E+00  3.021E-02    3.38 um     2305 A      2993 A   
   4.00 MeV   7.113E+00  2.867E-02    3.53 um     2328 A      3031 A   
   4.50 MeV   7.153E+00  2.605E-02    3.83 um     2391 A      3102 A   
   5.00 MeV   7.166E+00  2.390E-02    4.13 um     2450 A      3168 A   
   5.50 MeV   7.162E+00  2.210E-02    4.43 um     2507 A      3230 A   
   6.00 MeV   7.146E+00  2.057E-02    4.73 um     2562 A      3289 A   
   6.50 MeV   7.123E+00  1.926E-02    5.03 um     2616 A      3346 A   
   7.00 MeV   7.096E+00  1.811E-02    5.33 um     2668 A      3401 A   
   8.00 MeV   7.033E+00  1.621E-02    5.94 um     2835 A      3507 A   
   9.00 MeV   6.966E+00  1.469E-02    6.55 um     2995 A      3608 A   
  10.00 MeV   6.899E+00  1.345E-02    7.17 um     3149 A      3706 A   
  11.00 MeV   6.833E+00  1.241E-02    7.79 um     3297 A      3801 A   
  12.00 MeV   6.768E+00  1.153E-02    8.42 um     3442 A      3894 A   
  13.00 MeV   6.705E+00  1.078E-02    9.06 um     3583 A      3985 A   
  14.00 MeV   6.644E+00  1.012E-02    9.71 um     3721 A      4075 A   
  15.00 MeV   6.584E+00  9.548E-03   10.35 um     3856 A      4164 A   
  16.00 MeV   6.526E+00  9.038E-03   11.01 um     3988 A      4252 A   
  17.00 MeV   6.468E+00  8.583E-03   11.67 um     4119 A      4340 A   
  18.00 MeV   6.412E+00  8.175E-03   12.34 um     4247 A      4427 A   
  20.00 MeV   6.302E+00  7.471E-03   13.69 um     4698 A      4599 A   
  22.50 MeV   6.168E+00  6.753E-03   15.42 um     5338 A      4813 A   
  25.00 MeV   6.038E+00  6.168E-03   17.18 um     5933 A      5027 A   
  27.50 MeV   5.911E+00  5.682E-03   18.98 um     6496 A      5240 A   
  30.00 MeV   5.787E+00  5.271E-03   20.82 um     7036 A      5454 A   
  32.50 MeV   5.665E+00  4.918E-03   22.70 um     7558 A      5669 A   
  35.00 MeV   5.550E+00  4.613E-03   24.61 um     8067 A      5885 A   
  37.50 MeV   5.424E+00  4.345E-03   26.57 um     8566 A      6103 A   
  40.00 MeV   5.275E+00  4.108E-03   28.59 um     9062 A      6324 A   
  45.00 MeV   5.020E+00  3.708E-03   32.77 um     1.09 um     6777 A   
  50.00 MeV   4.794E+00  3.382E-03   37.16 um     1.26 um     7244 A   
  55.00 MeV   4.583E+00  3.112E-03   41.75 um     1.42 um     7726 A   
  60.00 MeV   4.388E+00  2.883E-03   46.55 um     1.58 um     8225 A   
  65.00 MeV   4.206E+00  2.688E-03   51.56 um     1.74 um     8741 A   
  70.00 MeV   4.037E+00  2.519E-03   56.78 um     1.90 um     9275 A   
  80.00 MeV   3.733E+00  2.240E-03   67.87 um     2.47 um     1.04 um  
  90.00 MeV   3.468E+00  2.019E-03   79.84 um     3.01 um     1.16 um  
 100.00 MeV   3.237E+00  1.839E-03   92.70 um     3.52 um     1.29 um  
 110.00 MeV   3.035E+00  1.691E-03  106.44 um     4.04 um     1.42 um  
 120.00 MeV   2.856E+00  1.565E-03  121.06 um     4.55 um     1.57 um  
 130.00 MeV   2.698E+00  1.458E-03  136.58 um     5.06 um     1.72 um  
 140.00 MeV   2.557E+00  1.365E-03  152.97 um     5.58 um     1.88 um  
 150.00 MeV   2.431E+00  1.284E-03  170.25 um     6.11 um     2.05 um  
 160.00 MeV   2.318E+00  1.213E-03  188.38 um     6.64 um     2.22 um  
 170.00 MeV   2.217E+00  1.149E-03  207.38 um     7.18 um     2.41 um  
 180.00 MeV   2.124E+00  1.092E-03  227.23 um     7.72 um     2.60 um  
 200.00 MeV   1.964E+00  9.938E-04  269.40 um     9.79 um     3.01 um  
 225.00 MeV   1.799E+00  8.946E-04  326.67 um    12.74 um     3.56 um  
 250.00 MeV   1.664E+00  8.141E-04  388.90 um    15.52 um     4.15 um  
 275.00 MeV   1.551E+00  7.475E-04  455.92 um    18.23 um     4.79 um  
 300.00 MeV   1.454E+00  6.914E-04  527.62 um    20.90 um     5.46 um  
 325.00 MeV   1.370E+00  6.435E-04  603.90 um    23.56 um     6.18 um  
 350.00 MeV   1.295E+00  6.020E-04  684.72 um    26.24 um     6.94 um  
 375.00 MeV   1.229E+00  5.658E-04  770.07 um    28.93 um     7.74 um  
 400.00 MeV   1.168E+00  5.339E-04  859.98 um    31.66 um     8.57 um  
 450.00 MeV   1.059E+00  4.802E-04    1.05 mm    41.97 um    10.36 um  
 500.00 MeV   9.621E-01  4.366E-04    1.27 mm    51.81 um    12.32 um  
 550.00 MeV   8.893E-01  4.006E-04    1.50 mm    61.50 um    14.45 um  
 600.00 MeV   8.304E-01  3.703E-04    1.75 mm    71.11 um    16.74 um  
 650.00 MeV   7.796E-01  3.445E-04    2.02 mm    80.69 um    19.17 um  
 700.00 MeV   7.355E-01  3.221E-04    2.30 mm    90.30 um    21.75 um  
 800.00 MeV   6.624E-01  2.854E-04    2.92 mm   125.86 um    27.34 um  
 900.00 MeV   6.042E-01  2.565E-04    3.60 mm   158.76 um    33.46 um  
   1.00 GeV   5.567E-01  2.331E-04    4.34 mm   190.67 um    40.11 um  
   1.10 GeV   5.173E-01  2.137E-04    5.15 mm   222.23 um    47.25 um  
   1.20 GeV   4.839E-01  1.975E-04    6.01 mm   253.75 um    54.87 um  
   1.30 GeV   4.553E-01  1.836E-04    6.92 mm   285.39 um    62.95 um  
   1.40 GeV   4.305E-01  1.716E-04    7.90 mm   317.24 um    71.48 um  
   1.50 GeV   4.088E-01  1.611E-04    8.92 mm   349.32 um    80.45 um  
   1.60 GeV   3.896E-01  1.519E-04   10.00 mm   381.68 um    89.82 um  
   1.70 GeV   3.725E-01  1.438E-04   11.13 mm   414.30 um    99.61 um  
   1.80 GeV   3.572E-01  1.364E-04   12.32 mm   447.20 um   109.78 um  
   2.00 GeV   3.310E-01  1.239E-04   14.82 mm   571.56 um   131.27 um  
   2.25 GeV   3.044E-01  1.113E-04   18.21 mm   747.51 um   160.13 um  
   2.50 GeV   2.829E-01  1.010E-04   21.88 mm   911.30 um   191.05 um  
   2.75 GeV   2.651E-01  9.259E-05   25.82 mm     1.07 mm   223.89 um  
   3.00 GeV   2.501E-01  8.549E-05   30.00 mm     1.22 mm   258.52 um  
   3.25 GeV   2.374E-01  7.944E-05   34.42 mm     1.37 mm   294.80 um  
   3.50 GeV   2.264E-01  7.421E-05   39.07 mm     1.53 mm   332.62 um  
   3.75 GeV   2.168E-01  6.966E-05   43.93 mm     1.67 mm   371.88 um  
   4.00 GeV   2.084E-01  6.565E-05   48.99 mm     1.82 mm   412.47 um  
   4.50 GeV   1.943E-01  5.891E-05   59.70 mm     2.37 mm   497.35 um  
   5.00 GeV   1.830E-01  5.347E-05   71.12 mm     2.87 mm   586.58 um  
   5.50 GeV   1.738E-01  4.897E-05   83.20 mm     3.35 mm   679.57 um  
   6.00 GeV   1.661E-01  4.520E-05   95.88 mm     3.80 mm   775.83 um  
   6.50 GeV   1.595E-01  4.199E-05  109.11 mm     4.24 mm   874.93 um  
   7.00 GeV   1.540E-01  3.921E-05  122.85 mm     4.67 mm   976.47 um  
   8.00 GeV   1.450E-01  3.466E-05  151.69 mm     6.20 mm     1.19 mm  
   9.00 GeV   1.381E-01  3.109E-05  182.14 mm     7.56 mm     1.40 mm  
  10.00 GeV   1.326E-01  2.821E-05  213.97 mm     8.80 mm     1.62 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  4.0877E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
