 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\B12_Si.txt

 Ion = Boron [5] , Mass = 12.0143 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   9.908E-01  1.934E-01    1927 A       680 A       593 A   
  60.00 keV   1.028E+00  1.847E-01    2077 A       710 A       626 A   
  65.00 keV   1.060E+00  1.769E-01    2225 A       738 A       657 A   
  70.00 keV   1.089E+00  1.698E-01    2372 A       764 A       687 A   
  80.00 keV   1.138E+00  1.574E-01    2662 A       813 A       743 A   
  90.00 keV   1.180E+00  1.470E-01    2949 A       858 A       796 A   
 100.00 keV   1.217E+00  1.380E-01    3232 A       899 A       845 A   
 110.00 keV   1.252E+00  1.302E-01    3512 A       938 A       892 A   
 120.00 keV   1.286E+00  1.234E-01    3789 A       974 A       937 A   
 130.00 keV   1.320E+00  1.174E-01    4062 A      1008 A       980 A   
 140.00 keV   1.353E+00  1.120E-01    4332 A      1040 A      1021 A   
 150.00 keV   1.387E+00  1.071E-01    4598 A      1069 A      1061 A   
 160.00 keV   1.421E+00  1.027E-01    4860 A      1097 A      1099 A   
 170.00 keV   1.456E+00  9.867E-02    5118 A      1124 A      1135 A   
 180.00 keV   1.491E+00  9.501E-02    5372 A      1149 A      1170 A   
 200.00 keV   1.563E+00  8.853E-02    5866 A      1195 A      1235 A   
 225.00 keV   1.656E+00  8.171E-02    6461 A      1247 A      1310 A   
 250.00 keV   1.750E+00  7.599E-02    7030 A      1292 A      1379 A   
 275.00 keV   1.845E+00  7.110E-02    7575 A      1332 A      1441 A   
 300.00 keV   1.940E+00  6.686E-02    8097 A      1367 A      1498 A   
 325.00 keV   2.034E+00  6.316E-02    8597 A      1399 A      1550 A   
 350.00 keV   2.127E+00  5.989E-02    9079 A      1427 A      1598 A   
 375.00 keV   2.218E+00  5.698E-02    9542 A      1452 A      1642 A   
 400.00 keV   2.307E+00  5.437E-02    9989 A      1475 A      1683 A   
 450.00 keV   2.478E+00  4.987E-02    1.08 um     1518 A      1757 A   
 500.00 keV   2.638E+00  4.613E-02    1.16 um     1554 A      1822 A   
 550.00 keV   2.787E+00  4.296E-02    1.24 um     1585 A      1879 A   
 600.00 keV   2.924E+00  4.024E-02    1.31 um     1612 A      1931 A   
 650.00 keV   3.050E+00  3.788E-02    1.38 um     1636 A      1977 A   
 700.00 keV   3.166E+00  3.580E-02    1.45 um     1657 A      2019 A   
 800.00 keV   3.368E+00  3.232E-02    1.58 um     1699 A      2094 A   
 900.00 keV   3.534E+00  2.951E-02    1.70 um     1735 A      2159 A   
   1.00 MeV   3.671E+00  2.719E-02    1.82 um     1766 A      2217 A   
   1.10 MeV   3.784E+00  2.523E-02    1.93 um     1793 A      2269 A   
   1.20 MeV   3.875E+00  2.356E-02    2.04 um     1819 A      2316 A   
   1.30 MeV   3.949E+00  2.212E-02    2.15 um     1842 A      2359 A   
   1.40 MeV   4.008E+00  2.085E-02    2.25 um     1863 A      2400 A   
   1.50 MeV   4.056E+00  1.974E-02    2.36 um     1884 A      2438 A   
   1.60 MeV   4.094E+00  1.874E-02    2.46 um     1903 A      2474 A   
   1.70 MeV   4.123E+00  1.785E-02    2.57 um     1921 A      2509 A   
   1.80 MeV   4.146E+00  1.705E-02    2.67 um     1939 A      2542 A   
   2.00 MeV   4.175E+00  1.566E-02    2.88 um     1983 A      2604 A   
   2.25 MeV   4.190E+00  1.423E-02    3.13 um     2041 A      2676 A   
   2.50 MeV   4.188E+00  1.306E-02    3.39 um     2096 A      2743 A   
   2.75 MeV   4.177E+00  1.208E-02    3.64 um     2149 A      2807 A   
   3.00 MeV   4.159E+00  1.125E-02    3.90 um     2201 A      2869 A   
   3.25 MeV   4.137E+00  1.053E-02    4.16 um     2251 A      2928 A   
   3.50 MeV   4.113E+00  9.903E-03    4.42 um     2300 A      2985 A   
   3.75 MeV   4.087E+00  9.353E-03    4.68 um     2348 A      3041 A   
   4.00 MeV   4.061E+00  8.864E-03    4.94 um     2395 A      3096 A   
   4.50 MeV   4.007E+00  8.035E-03    5.47 um     2544 A      3202 A   
   5.00 MeV   3.955E+00  7.357E-03    6.01 um     2687 A      3306 A   
   5.50 MeV   3.904E+00  6.792E-03    6.56 um     2826 A      3407 A   
   6.00 MeV   3.855E+00  6.312E-03    7.11 um     2962 A      3507 A   
   6.50 MeV   3.808E+00  5.900E-03    7.67 um     3094 A      3605 A   
   7.00 MeV   3.763E+00  5.541E-03    8.24 um     3224 A      3703 A   
   8.00 MeV   3.677E+00  4.948E-03    9.39 um     3662 A      3896 A   
   9.00 MeV   3.596E+00  4.476E-03   10.57 um     4071 A      4087 A   
  10.00 MeV   3.520E+00  4.091E-03   11.78 um     4457 A      4277 A   
  11.00 MeV   3.447E+00  3.771E-03   13.02 um     4828 A      4467 A   
  12.00 MeV   3.376E+00  3.500E-03   14.28 um     5186 A      4658 A   
  13.00 MeV   3.309E+00  3.267E-03   15.56 um     5535 A      4849 A   
  14.00 MeV   3.243E+00  3.065E-03   16.88 um     5876 A      5040 A   
  15.00 MeV   3.180E+00  2.888E-03   18.22 um     6211 A      5233 A   
  16.00 MeV   3.119E+00  2.731E-03   19.58 um     6542 A      5427 A   
  17.00 MeV   3.059E+00  2.592E-03   20.97 um     6869 A      5623 A   
  18.00 MeV   3.002E+00  2.467E-03   22.39 um     7193 A      5820 A   
  20.00 MeV   2.891E+00  2.251E-03   25.31 um     8362 A      6220 A   
  22.50 MeV   2.762E+00  2.032E-03   29.12 um     1.00 um     6731 A   
  25.00 MeV   2.644E+00  1.854E-03   33.10 um     1.16 um     7256 A   
  27.50 MeV   2.518E+00  1.706E-03   37.27 um     1.31 um     7797 A   
  30.00 MeV   2.393E+00  1.581E-03   41.66 um     1.45 um     8359 A   
  32.50 MeV   2.288E+00  1.474E-03   46.26 um     1.60 um     8941 A   
  35.00 MeV   2.191E+00  1.381E-03   51.06 um     1.75 um     9544 A   
  37.50 MeV   2.101E+00  1.300E-03   56.08 um     1.89 um     1.02 um  
  40.00 MeV   2.017E+00  1.228E-03   61.31 um     2.04 um     1.08 um  
  45.00 MeV   1.866E+00  1.107E-03   72.40 um     2.59 um     1.22 um  
  50.00 MeV   1.735E+00  1.009E-03   84.37 um     3.11 um     1.36 um  
  55.00 MeV   1.620E+00  9.275E-04   97.21 um     3.61 um     1.52 um  
  60.00 MeV   1.519E+00  8.588E-04  110.93 um     4.12 um     1.68 um  
  65.00 MeV   1.430E+00  8.000E-04  125.54 um     4.62 um     1.86 um  
  70.00 MeV   1.350E+00  7.491E-04  141.03 um     5.13 um     2.04 um  
  80.00 MeV   1.215E+00  6.653E-04  174.65 um     7.03 um     2.45 um  
  90.00 MeV   1.106E+00  5.991E-04  211.80 um     8.81 um     2.89 um  
 100.00 MeV   1.015E+00  5.454E-04  252.46 um    10.55 um     3.37 um  
 110.00 MeV   9.390E-01  5.009E-04  296.57 um    12.30 um     3.89 um  
 120.00 MeV   8.746E-01  4.635E-04  344.09 um    14.06 um     4.45 um  
 130.00 MeV   8.192E-01  4.314E-04  394.97 um    15.83 um     5.04 um  
 140.00 MeV   7.712E-01  4.037E-04  449.14 um    17.64 um     5.68 um  
 150.00 MeV   7.291E-01  3.795E-04  506.57 um    19.47 um     6.35 um  
 160.00 MeV   6.919E-01  3.582E-04  567.20 um    21.33 um     7.06 um  
 170.00 MeV   6.588E-01  3.392E-04  630.98 um    23.21 um     7.80 um  
 180.00 MeV   6.291E-01  3.223E-04  697.86 um    25.13 um     8.58 um  
 200.00 MeV   5.780E-01  2.931E-04  840.71 um    32.36 um    10.24 um  
 225.00 MeV   5.258E-01  2.636E-04    1.04 mm    42.69 um    12.51 um  
 250.00 MeV   4.832E-01  2.398E-04    1.25 mm    52.45 um    14.97 um  
 275.00 MeV   4.477E-01  2.200E-04    1.48 mm    61.99 um    17.64 um  
 300.00 MeV   4.176E-01  2.034E-04    1.73 mm    71.47 um    20.49 um  
 325.00 MeV   3.919E-01  1.892E-04    2.00 mm    80.96 um    23.53 um  
 350.00 MeV   3.697E-01  1.769E-04    2.28 mm    90.50 um    26.75 um  
 375.00 MeV   3.501E-01  1.662E-04    2.58 mm   100.13 um    30.14 um  
 400.00 MeV   3.326E-01  1.568E-04    2.89 mm   109.85 um    33.71 um  
 450.00 MeV   3.028E-01  1.409E-04    3.57 mm   146.31 um    41.36 um  
 500.00 MeV   2.786E-01  1.280E-04    4.31 mm   180.47 um    49.66 um  
 550.00 MeV   2.584E-01  1.174E-04    5.12 mm   213.69 um    58.61 um  
 600.00 MeV   2.413E-01  1.085E-04    5.98 mm   246.58 um    68.18 um  
 650.00 MeV   2.266E-01  1.009E-04    6.90 mm   279.43 um    78.35 um  
 700.00 MeV   2.139E-01  9.428E-05    7.88 mm   312.40 um    89.11 um  
 800.00 MeV   1.929E-01  8.347E-05   10.00 mm   434.23 um   112.32 um  
 900.00 MeV   1.762E-01  7.497E-05   12.34 mm   546.85 um   137.71 um  
   1.00 GeV   1.627E-01  6.809E-05   14.88 mm   655.86 um   165.15 um  
   1.10 GeV   1.515E-01  6.241E-05   17.62 mm   763.42 um   194.55 um  
   1.20 GeV   1.420E-01  5.763E-05   20.56 mm   870.56 um   225.82 um  
   1.30 GeV   1.339E-01  5.356E-05   23.68 mm   977.79 um   258.88 um  
   1.40 GeV   1.269E-01  5.005E-05   26.99 mm     1.09 mm   293.65 um  
   1.50 GeV   1.208E-01  4.698E-05   30.47 mm     1.19 mm   330.05 um  
   1.60 GeV   1.154E-01  4.428E-05   34.11 mm     1.30 mm   368.02 um  
   1.70 GeV   1.106E-01  4.189E-05   37.92 mm     1.41 mm   407.48 um  
   1.80 GeV   1.063E-01  3.975E-05   41.90 mm     1.52 mm   448.38 um  
   2.00 GeV   9.900E-02  3.608E-05   50.29 mm     1.93 mm   534.28 um  
   2.25 GeV   9.159E-02  3.238E-05   61.60 mm     2.51 mm   648.76 um  
   2.50 GeV   8.561E-02  2.939E-05   73.76 mm     3.05 mm   770.38 um  
   2.75 GeV   8.069E-02  2.692E-05   86.72 mm     3.56 mm   898.45 um  
   3.00 GeV   7.657E-02  2.485E-05  100.42 mm     4.06 mm     1.03 mm  
   3.25 GeV   7.307E-02  2.308E-05  114.82 mm     4.55 mm     1.17 mm  
   3.50 GeV   7.006E-02  2.156E-05  129.87 mm     5.03 mm     1.32 mm  
   3.75 GeV   6.745E-02  2.023E-05  145.53 mm     5.50 mm     1.46 mm  
   4.00 GeV   6.517E-02  1.906E-05  161.77 mm     5.97 mm     1.62 mm  
   4.50 GeV   6.137E-02  1.709E-05  195.83 mm     7.68 mm     1.93 mm  
   5.00 GeV   5.834E-02  1.551E-05  231.83 mm     9.23 mm     2.26 mm  
   5.50 GeV   5.588E-02  1.420E-05  269.56 mm    10.67 mm     2.59 mm  
   6.00 GeV   5.384E-02  1.310E-05  308.82 mm    12.04 mm     2.94 mm  
   6.50 GeV   5.214E-02  1.217E-05  349.47 mm    13.35 mm     3.28 mm  
   7.00 GeV   5.069E-02  1.136E-05  391.36 mm    14.62 mm     3.64 mm  
   8.00 GeV   4.839E-02  1.004E-05  478.34 mm    19.13 mm     4.35 mm  
   9.00 GeV   4.666E-02  8.998E-06  568.99 mm    23.05 mm     5.08 mm  
  10.00 GeV   4.533E-02  8.160E-06  662.65 mm    26.60 mm     5.80 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  7.7662E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
