 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\N12_Si.txt

 Ion = Nitrogen [7] , Mass = 12.0186 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.210E+00  3.142E-01    1389 A       538 A       451 A   
  60.00 keV   1.244E+00  3.016E-01    1502 A       565 A       477 A   
  65.00 keV   1.275E+00  2.901E-01    1615 A       591 A       503 A   
  70.00 keV   1.302E+00  2.796E-01    1728 A       615 A       528 A   
  80.00 keV   1.350E+00  2.611E-01    1953 A       662 A       576 A   
  90.00 keV   1.395E+00  2.453E-01    2177 A       705 A       622 A   
 100.00 keV   1.437E+00  2.315E-01    2400 A       746 A       666 A   
 110.00 keV   1.480E+00  2.194E-01    2621 A       785 A       708 A   
 120.00 keV   1.524E+00  2.087E-01    2840 A       821 A       749 A   
 130.00 keV   1.569E+00  1.992E-01    3056 A       854 A       788 A   
 140.00 keV   1.615E+00  1.906E-01    3270 A       886 A       826 A   
 150.00 keV   1.663E+00  1.829E-01    3480 A       916 A       862 A   
 160.00 keV   1.712E+00  1.758E-01    3686 A       944 A       897 A   
 170.00 keV   1.763E+00  1.693E-01    3889 A       971 A       931 A   
 180.00 keV   1.815E+00  1.634E-01    4088 A       996 A       963 A   
 200.00 keV   1.921E+00  1.528E-01    4474 A      1042 A      1024 A   
 225.00 keV   2.059E+00  1.417E-01    4935 A      1093 A      1093 A   
 250.00 keV   2.198E+00  1.322E-01    5374 A      1137 A      1156 A   
 275.00 keV   2.339E+00  1.241E-01    5791 A      1176 A      1213 A   
 300.00 keV   2.479E+00  1.170E-01    6189 A      1210 A      1265 A   
 325.00 keV   2.618E+00  1.108E-01    6569 A      1240 A      1312 A   
 350.00 keV   2.755E+00  1.053E-01    6932 A      1267 A      1355 A   
 375.00 keV   2.888E+00  1.004E-01    7281 A      1291 A      1395 A   
 400.00 keV   3.018E+00  9.593E-02    7616 A      1312 A      1432 A   
 450.00 keV   3.267E+00  8.827E-02    8252 A      1351 A      1498 A   
 500.00 keV   3.499E+00  8.186E-02    8847 A      1384 A      1555 A   
 550.00 keV   3.715E+00  7.642E-02    9410 A      1412 A      1606 A   
 600.00 keV   3.914E+00  7.173E-02    9945 A      1436 A      1651 A   
 650.00 keV   4.098E+00  6.763E-02    1.05 um     1457 A      1691 A   
 700.00 keV   4.266E+00  6.403E-02    1.10 um     1477 A      1728 A   
 800.00 keV   4.561E+00  5.796E-02    1.19 um     1512 A      1793 A   
 900.00 keV   4.807E+00  5.304E-02    1.28 um     1542 A      1849 A   
   1.00 MeV   5.013E+00  4.897E-02    1.36 um     1568 A      1898 A   
   1.10 MeV   5.184E+00  4.553E-02    1.45 um     1591 A      1942 A   
   1.20 MeV   5.327E+00  4.258E-02    1.53 um     1612 A      1982 A   
   1.30 MeV   5.447E+00  4.002E-02    1.60 um     1630 A      2019 A   
   1.40 MeV   5.547E+00  3.778E-02    1.68 um     1648 A      2053 A   
   1.50 MeV   5.630E+00  3.580E-02    1.76 um     1664 A      2085 A   
   1.60 MeV   5.701E+00  3.403E-02    1.83 um     1679 A      2115 A   
   1.70 MeV   5.760E+00  3.245E-02    1.90 um     1694 A      2144 A   
   1.80 MeV   5.809E+00  3.102E-02    1.98 um     1708 A      2171 A   
   2.00 MeV   5.886E+00  2.853E-02    2.12 um     1739 A      2222 A   
   2.25 MeV   5.950E+00  2.597E-02    2.30 um     1780 A      2280 A   
   2.50 MeV   5.991E+00  2.387E-02    2.48 um     1818 A      2335 A   
   2.75 MeV   6.016E+00  2.211E-02    2.66 um     1853 A      2386 A   
   3.00 MeV   6.030E+00  2.060E-02    2.84 um     1888 A      2434 A   
   3.25 MeV   6.036E+00  1.931E-02    3.01 um     1921 A      2480 A   
   3.50 MeV   6.036E+00  1.818E-02    3.19 um     1953 A      2524 A   
   3.75 MeV   6.032E+00  1.718E-02    3.37 um     1984 A      2567 A   
   4.00 MeV   6.026E+00  1.629E-02    3.55 um     2014 A      2608 A   
   4.50 MeV   6.007E+00  1.479E-02    3.90 um     2102 A      2688 A   
   5.00 MeV   5.983E+00  1.356E-02    4.26 um     2187 A      2764 A   
   5.50 MeV   5.955E+00  1.253E-02    4.62 um     2269 A      2838 A   
   6.00 MeV   5.926E+00  1.165E-02    4.98 um     2348 A      2909 A   
   6.50 MeV   5.895E+00  1.090E-02    5.34 um     2425 A      2978 A   
   7.00 MeV   5.863E+00  1.025E-02    5.71 um     2500 A      3046 A   
   8.00 MeV   5.797E+00  9.160E-03    6.44 um     2746 A      3178 A   
   9.00 MeV   5.729E+00  8.295E-03    7.19 um     2975 A      3306 A   
  10.00 MeV   5.660E+00  7.588E-03    7.94 um     3193 A      3432 A   
  11.00 MeV   5.589E+00  7.000E-03    8.71 um     3401 A      3555 A   
  12.00 MeV   5.518E+00  6.501E-03    9.48 um     3603 A      3677 A   
  13.00 MeV   5.446E+00  6.073E-03   10.26 um     3798 A      3798 A   
  14.00 MeV   5.373E+00  5.701E-03   11.06 um     3988 A      3918 A   
  15.00 MeV   5.301E+00  5.374E-03   11.86 um     4175 A      4037 A   
  16.00 MeV   5.229E+00  5.085E-03   12.68 um     4358 A      4156 A   
  17.00 MeV   5.158E+00  4.828E-03   13.51 um     4538 A      4274 A   
  18.00 MeV   5.087E+00  4.596E-03   14.35 um     4717 A      4393 A   
  20.00 MeV   4.947E+00  4.198E-03   16.06 um     5350 A      4631 A   
  22.50 MeV   4.778E+00  3.793E-03   18.28 um     6251 A      4931 A   
  25.00 MeV   4.618E+00  3.462E-03   20.57 um     7090 A      5234 A   
  27.50 MeV   4.438E+00  3.188E-03   22.94 um     7895 A      5543 A   
  30.00 MeV   4.252E+00  2.956E-03   25.42 um     8686 A      5860 A   
  32.50 MeV   4.096E+00  2.757E-03   28.00 um     9469 A      6185 A   
  35.00 MeV   3.949E+00  2.585E-03   30.67 um     1.02 um     6518 A   
  37.50 MeV   3.811E+00  2.434E-03   33.45 um     1.10 um     6861 A   
  40.00 MeV   3.681E+00  2.300E-03   36.32 um     1.18 um     7213 A   
  45.00 MeV   3.442E+00  2.075E-03   42.37 um     1.47 um     7948 A   
  50.00 MeV   3.231E+00  1.892E-03   48.82 um     1.74 um     8723 A   
  55.00 MeV   3.042E+00  1.740E-03   55.69 um     2.00 um     9542 A   
  60.00 MeV   2.873E+00  1.612E-03   62.97 um     2.26 um     1.04 um  
  65.00 MeV   2.721E+00  1.502E-03   70.67 um     2.52 um     1.13 um  
  70.00 MeV   2.584E+00  1.407E-03   78.79 um     2.78 um     1.23 um  
  80.00 MeV   2.348E+00  1.251E-03   96.27 um     3.73 um     1.43 um  
  90.00 MeV   2.153E+00  1.127E-03  115.43 um     4.63 um     1.65 um  
 100.00 MeV   1.988E+00  1.026E-03  136.24 um     5.51 um     1.89 um  
 110.00 MeV   1.848E+00  9.431E-04  158.71 um     6.38 um     2.15 um  
 120.00 MeV   1.728E+00  8.729E-04  182.81 um     7.25 um     2.43 um  
 130.00 MeV   1.624E+00  8.129E-04  208.52 um     8.14 um     2.72 um  
 140.00 MeV   1.532E+00  7.610E-04  235.82 um     9.03 um     3.03 um  
 150.00 MeV   1.452E+00  7.155E-04  264.69 um     9.94 um     3.36 um  
 160.00 MeV   1.380E+00  6.755E-04  295.11 um    10.86 um     3.71 um  
 170.00 MeV   1.316E+00  6.399E-04  327.06 um    11.79 um     4.07 um  
 180.00 MeV   1.258E+00  6.080E-04  360.53 um    12.73 um     4.45 um  
 200.00 MeV   1.158E+00  5.533E-04  431.89 um    16.31 um     5.25 um  
 225.00 MeV   1.055E+00  4.979E-04  529.30 um    21.42 um     6.35 um  
 250.00 MeV   9.710E-01  4.529E-04  635.67 um    26.25 um     7.54 um  
 275.00 MeV   9.003E-01  4.158E-04  750.83 um    30.97 um     8.82 um  
 300.00 MeV   8.402E-01  3.845E-04  874.63 um    35.67 um    10.19 um  
 325.00 MeV   7.884E-01  3.577E-04    1.01 mm    40.37 um    11.65 um  
 350.00 MeV   7.433E-01  3.346E-04    1.15 mm    45.10 um    13.20 um  
 375.00 MeV   7.037E-01  3.144E-04    1.30 mm    49.88 um    14.83 um  
 400.00 MeV   6.685E-01  2.967E-04    1.45 mm    54.71 um    16.55 um  
 450.00 MeV   6.089E-01  2.667E-04    1.79 mm    72.83 um    20.23 um  
 500.00 MeV   5.602E-01  2.425E-04    2.16 mm    89.80 um    24.23 um  
 550.00 MeV   5.196E-01  2.224E-04    2.56 mm   106.31 um    28.53 um  
 600.00 MeV   4.852E-01  2.056E-04    2.99 mm   122.65 um    33.14 um  
 650.00 MeV   4.557E-01  1.912E-04    3.45 mm   138.98 um    38.04 um  
 700.00 MeV   4.301E-01  1.787E-04    3.93 mm   155.36 um    43.22 um  
 800.00 MeV   3.879E-01  1.583E-04    4.99 mm   215.93 um    54.40 um  
 900.00 MeV   3.544E-01  1.422E-04    6.15 mm   271.92 um    66.63 um  
   1.00 GeV   3.271E-01  1.292E-04    7.41 mm   326.13 um    79.86 um  
   1.10 GeV   3.046E-01  1.185E-04    8.78 mm   379.62 um    94.03 um  
   1.20 GeV   2.855E-01  1.094E-04   10.24 mm   432.91 um   109.11 um  
   1.30 GeV   2.692E-01  1.017E-04   11.79 mm   486.25 um   125.06 um  
   1.40 GeV   2.551E-01  9.507E-05   13.44 mm   539.77 um   141.84 um  
   1.50 GeV   2.428E-01  8.926E-05   15.17 mm   593.55 um   159.41 um  
   1.60 GeV   2.319E-01  8.415E-05   16.98 mm   647.60 um   177.73 um  
   1.70 GeV   2.223E-01  7.961E-05   18.88 mm   701.94 um   196.79 um  
   1.80 GeV   2.137E-01  7.555E-05   20.85 mm   756.57 um   216.54 um  
   2.00 GeV   1.989E-01  6.860E-05   25.03 mm   962.02 um   258.04 um  
   2.25 GeV   1.840E-01  6.158E-05   30.66 mm     1.25 mm   313.37 um  
   2.50 GeV   1.720E-01  5.591E-05   36.72 mm     1.52 mm   372.17 um  
   2.75 GeV   1.621E-01  5.123E-05   43.17 mm     1.77 mm   434.12 um  
   3.00 GeV   1.538E-01  4.729E-05   49.99 mm     2.02 mm   498.91 um  
   3.25 GeV   1.467E-01  4.394E-05   57.16 mm     2.26 mm   566.27 um  
   3.50 GeV   1.407E-01  4.104E-05   64.66 mm     2.50 mm   635.97 um  
   3.75 GeV   1.354E-01  3.852E-05   72.46 mm     2.74 mm   707.77 um  
   4.00 GeV   1.308E-01  3.630E-05   80.55 mm     2.97 mm   781.47 um  
   4.50 GeV   1.232E-01  3.256E-05   97.52 mm     3.83 mm   933.94 um  
   5.00 GeV   1.171E-01  2.955E-05  115.46 mm     4.60 mm     1.09 mm  
   5.50 GeV   1.121E-01  2.706E-05  134.25 mm     5.31 mm     1.25 mm  
   6.00 GeV   1.080E-01  2.498E-05  153.83 mm     6.00 mm     1.42 mm  
   6.50 GeV   1.046E-01  2.320E-05  174.09 mm     6.65 mm     1.59 mm  
   7.00 GeV   1.017E-01  2.166E-05  194.97 mm     7.29 mm     1.76 mm  
   8.00 GeV   9.707E-02  1.914E-05  238.33 mm     9.53 mm     2.11 mm  
   9.00 GeV   9.358E-02  1.717E-05  283.53 mm    11.49 mm     2.46 mm  
  10.00 GeV   9.090E-02  1.557E-05  330.24 mm    13.26 mm     2.81 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  5.7746E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
