 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\Be8_Si.txt

 Ion = Beryllium [4] , Mass = 8.0053 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   6.745E-01  1.020E-01    2509 A       956 A       853 A   
  55.00 keV   7.098E-01  9.665E-02    2729 A      1002 A       905 A   
  60.00 keV   7.432E-01  9.192E-02    2944 A      1044 A       954 A   
  65.00 keV   7.748E-01  8.769E-02    3155 A      1083 A      1000 A   
  70.00 keV   8.051E-01  8.389E-02    3362 A      1119 A      1044 A   
  80.00 keV   8.622E-01  7.732E-02    3763 A      1185 A      1125 A   
  90.00 keV   9.160E-01  7.184E-02    4149 A      1242 A      1199 A   
 100.00 keV   9.673E-01  6.718E-02    4522 A      1293 A      1266 A   
 110.00 keV   1.017E+00  6.317E-02    4883 A      1339 A      1328 A   
 120.00 keV   1.065E+00  5.966E-02    5232 A      1380 A      1385 A   
 130.00 keV   1.112E+00  5.657E-02    5571 A      1417 A      1438 A   
 140.00 keV   1.157E+00  5.383E-02    5899 A      1451 A      1488 A   
 150.00 keV   1.202E+00  5.137E-02    6219 A      1482 A      1534 A   
 160.00 keV   1.246E+00  4.915E-02    6529 A      1510 A      1577 A   
 170.00 keV   1.290E+00  4.714E-02    6831 A      1536 A      1618 A   
 180.00 keV   1.332E+00  4.531E-02    7125 A      1561 A      1656 A   
 200.00 keV   1.416E+00  4.209E-02    7691 A      1605 A      1726 A   
 225.00 keV   1.516E+00  3.872E-02    8363 A      1652 A      1804 A   
 250.00 keV   1.612E+00  3.590E-02    8999 A      1693 A      1873 A   
 275.00 keV   1.704E+00  3.351E-02    9604 A      1728 A      1935 A   
 300.00 keV   1.792E+00  3.144E-02    1.02 um     1759 A      1990 A   
 325.00 keV   1.876E+00  2.965E-02    1.07 um     1787 A      2040 A   
 350.00 keV   1.956E+00  2.806E-02    1.13 um     1811 A      2086 A   
 375.00 keV   2.032E+00  2.666E-02    1.18 um     1833 A      2128 A   
 400.00 keV   2.105E+00  2.540E-02    1.23 um     1853 A      2167 A   
 450.00 keV   2.240E+00  2.324E-02    1.32 um     1890 A      2236 A   
 500.00 keV   2.361E+00  2.145E-02    1.41 um     1921 A      2297 A   
 550.00 keV   2.470E+00  1.994E-02    1.50 um     1949 A      2351 A   
 600.00 keV   2.568E+00  1.864E-02    1.58 um     1973 A      2400 A   
 650.00 keV   2.655E+00  1.752E-02    1.66 um     1995 A      2445 A   
 700.00 keV   2.733E+00  1.654E-02    1.74 um     2014 A      2485 A   
 800.00 keV   2.864E+00  1.490E-02    1.89 um     2054 A      2558 A   
 900.00 keV   2.967E+00  1.357E-02    2.04 um     2089 A      2622 A   
   1.00 MeV   3.047E+00  1.249E-02    2.18 um     2120 A      2679 A   
   1.10 MeV   3.107E+00  1.157E-02    2.32 um     2148 A      2732 A   
   1.20 MeV   3.153E+00  1.079E-02    2.45 um     2174 A      2780 A   
   1.30 MeV   3.187E+00  1.012E-02    2.59 um     2199 A      2825 A   
   1.40 MeV   3.210E+00  9.530E-03    2.72 um     2222 A      2868 A   
   1.50 MeV   3.225E+00  9.012E-03    2.85 um     2244 A      2908 A   
   1.60 MeV   3.234E+00  8.551E-03    2.98 um     2265 A      2947 A   
   1.70 MeV   3.237E+00  8.139E-03    3.12 um     2286 A      2985 A   
   1.80 MeV   3.236E+00  7.767E-03    3.25 um     2306 A      3021 A   
   2.00 MeV   3.223E+00  7.125E-03    3.51 um     2359 A      3090 A   
   2.25 MeV   3.195E+00  6.466E-03    3.85 um     2432 A      3172 A   
   2.50 MeV   3.159E+00  5.927E-03    4.18 um     2504 A      3250 A   
   2.75 MeV   3.117E+00  5.476E-03    4.52 um     2574 A      3326 A   
   3.00 MeV   3.074E+00  5.094E-03    4.87 um     2644 A      3400 A   
   3.25 MeV   3.029E+00  4.764E-03    5.22 um     2712 A      3473 A   
   3.50 MeV   2.985E+00  4.478E-03    5.58 um     2781 A      3546 A   
   3.75 MeV   2.942E+00  4.226E-03    5.94 um     2850 A      3617 A   
   4.00 MeV   2.900E+00  4.003E-03    6.31 um     2918 A      3688 A   
   4.50 MeV   2.819E+00  3.625E-03    7.06 um     3146 A      3830 A   
   5.00 MeV   2.743E+00  3.316E-03    7.83 um     3369 A      3972 A   
   5.50 MeV   2.673E+00  3.058E-03    8.62 um     3588 A      4115 A   
   6.00 MeV   2.608E+00  2.840E-03    9.44 um     3805 A      4259 A   
   6.50 MeV   2.547E+00  2.653E-03   10.27 um     4020 A      4404 A   
   7.00 MeV   2.490E+00  2.490E-03   11.12 um     4234 A      4551 A   
   8.00 MeV   2.385E+00  2.221E-03   12.89 um     4979 A      4851 A   
   9.00 MeV   2.291E+00  2.008E-03   14.73 um     5680 A      5158 A   
  10.00 MeV   2.206E+00  1.833E-03   16.64 um     6351 A      5474 A   
  11.00 MeV   2.128E+00  1.689E-03   18.63 um     7003 A      5799 A   
  12.00 MeV   2.056E+00  1.566E-03   20.68 um     7641 A      6132 A   
  13.00 MeV   1.989E+00  1.461E-03   22.81 um     8271 A      6473 A   
  14.00 MeV   1.927E+00  1.370E-03   25.01 um     8894 A      6823 A   
  15.00 MeV   1.869E+00  1.291E-03   27.27 um     9513 A      7182 A   
  16.00 MeV   1.814E+00  1.220E-03   29.61 um     1.01 um     7549 A   
  17.00 MeV   1.762E+00  1.157E-03   32.02 um     1.07 um     7924 A   
  18.00 MeV   1.708E+00  1.101E-03   34.50 um     1.14 um     8309 A   
  20.00 MeV   1.600E+00  1.004E-03   39.70 um     1.37 um     9111 A   
  22.50 MeV   1.492E+00  9.060E-04   46.67 um     1.70 um     1.02 um  
  25.00 MeV   1.396E+00  8.260E-04   54.13 um     2.01 um     1.13 um  
  27.50 MeV   1.311E+00  7.597E-04   62.08 um     2.32 um     1.25 um  
  30.00 MeV   1.235E+00  7.037E-04   70.54 um     2.62 um     1.38 um  
  32.50 MeV   1.166E+00  6.557E-04   79.51 um     2.93 um     1.51 um  
  35.00 MeV   1.105E+00  6.142E-04   88.99 um     3.24 um     1.65 um  
  37.50 MeV   1.049E+00  5.779E-04   98.99 um     3.55 um     1.80 um  
  40.00 MeV   9.978E-01  5.459E-04  109.52 um     3.86 um     1.95 um  
  45.00 MeV   9.091E-01  4.918E-04  132.12 um     5.05 um     2.28 um  
  50.00 MeV   8.343E-01  4.479E-04  156.84 um     6.17 um     2.64 um  
  55.00 MeV   7.708E-01  4.116E-04  183.69 um     7.28 um     3.03 um  
  60.00 MeV   7.163E-01  3.809E-04  212.66 um     8.39 um     3.46 um  
  65.00 MeV   6.692E-01  3.547E-04  243.75 um     9.51 um     3.91 um  
  70.00 MeV   6.281E-01  3.321E-04  276.96 um    10.65 um     4.39 um  
  80.00 MeV   5.603E-01  2.947E-04  349.55 um    14.87 um     5.44 um  
  90.00 MeV   5.069E-01  2.653E-04  430.35 um    18.84 um     6.61 um  
 100.00 MeV   4.641E-01  2.414E-04  519.13 um    22.73 um     7.89 um  
 110.00 MeV   4.289E-01  2.216E-04  615.65 um    26.61 um     9.28 um  
 120.00 MeV   3.997E-01  2.050E-04  719.64 um    30.51 um    10.78 um  
 130.00 MeV   3.750E-01  1.908E-04  830.86 um    34.44 um    12.38 um  
 140.00 MeV   3.537E-01  1.785E-04  949.09 um    38.41 um    14.08 um  
 150.00 MeV   3.352E-01  1.677E-04    1.07 mm    42.42 um    15.87 um  
 160.00 MeV   3.189E-01  1.583E-04    1.21 mm    46.47 um    17.75 um  
 170.00 MeV   3.044E-01  1.498E-04    1.34 mm    50.57 um    19.72 um  
 180.00 MeV   2.913E-01  1.423E-04    1.49 mm    54.71 um    21.78 um  
 200.00 MeV   2.682E-01  1.294E-04    1.80 mm    70.24 um    26.14 um  
 225.00 MeV   2.437E-01  1.163E-04    2.22 mm    92.47 um    32.08 um  
 250.00 MeV   2.231E-01  1.058E-04    2.68 mm   113.61 um    38.55 um  
 275.00 MeV   2.068E-01  9.702E-05    3.18 mm   134.34 um    45.54 um  
 300.00 MeV   1.929E-01  8.966E-05    3.72 mm   154.93 um    53.03 um  
 325.00 MeV   1.811E-01  8.338E-05    4.30 mm   175.54 um    61.00 um  
 350.00 MeV   1.707E-01  7.796E-05    4.91 mm   196.27 um    69.44 um  
 375.00 MeV   1.617E-01  7.322E-05    5.56 mm   217.19 um    78.35 um  
 400.00 MeV   1.537E-01  6.905E-05    6.24 mm   238.31 um    87.70 um  
 450.00 MeV   1.401E-01  6.203E-05    7.71 mm   317.18 um   107.72 um  
 500.00 MeV   1.291E-01  5.636E-05    9.31 mm   390.92 um   129.42 um  
 550.00 MeV   1.200E-01  5.167E-05   11.04 mm   462.49 um   152.74 um  
 600.00 MeV   1.122E-01  4.773E-05   12.89 mm   533.17 um   177.62 um  
 650.00 MeV   1.056E-01  4.436E-05   14.87 mm   603.59 um   204.00 um  
 700.00 MeV   9.986E-02  4.146E-05   16.97 mm   674.09 um   231.82 um  
 800.00 MeV   9.042E-02  3.670E-05   21.50 mm   933.21 um   291.60 um  
 900.00 MeV   8.296E-02  3.295E-05   26.47 mm     1.17 mm   356.58 um  
   1.00 GeV   7.691E-02  2.991E-05   31.87 mm     1.40 mm   426.42 um  
   1.10 GeV   7.191E-02  2.741E-05   37.66 mm     1.63 mm   500.81 um  
   1.20 GeV   6.770E-02  2.531E-05   43.83 mm     1.85 mm   579.45 um  
   1.30 GeV   6.411E-02  2.352E-05   50.37 mm     2.07 mm   662.10 um  
   1.40 GeV   6.101E-02  2.197E-05   57.25 mm     2.29 mm   748.49 um  
   1.50 GeV   5.831E-02  2.062E-05   64.47 mm     2.52 mm   838.41 um  
   1.60 GeV   5.593E-02  1.943E-05   72.02 mm     2.74 mm   931.65 um  
   1.70 GeV   5.383E-02  1.838E-05   79.86 mm     2.96 mm     1.03 mm  
   1.80 GeV   5.195E-02  1.744E-05   88.01 mm     3.18 mm     1.13 mm  
   2.00 GeV   4.874E-02  1.582E-05  105.13 mm     4.01 mm     1.33 mm  
   2.25 GeV   4.552E-02  1.420E-05  127.99 mm     5.16 mm     1.61 mm  
   2.50 GeV   4.294E-02  1.288E-05  152.34 mm     6.22 mm     1.89 mm  
   2.75 GeV   4.083E-02  1.180E-05  178.06 mm     7.21 mm     2.19 mm  
   3.00 GeV   3.907E-02  1.089E-05  205.02 mm     8.17 mm     2.49 mm  
   3.25 GeV   3.758E-02  1.011E-05  233.12 mm     9.10 mm     2.81 mm  
   3.50 GeV   3.632E-02  9.443E-06  262.26 mm    10.00 mm     3.13 mm  
   3.75 GeV   3.523E-02  8.859E-06  292.36 mm    10.88 mm     3.46 mm  
   4.00 GeV   3.428E-02  8.346E-06  323.35 mm    11.75 mm     3.79 mm  
   4.50 GeV   3.271E-02  7.484E-06  387.67 mm    14.88 mm     4.47 mm  
   5.00 GeV   3.149E-02  6.788E-06  454.77 mm    17.67 mm     5.16 mm  
   5.50 GeV   3.051E-02  6.215E-06  524.26 mm    20.25 mm     5.85 mm  
   6.00 GeV   2.971E-02  5.733E-06  595.80 mm    22.66 mm     6.55 mm  
   6.50 GeV   2.905E-02  5.323E-06  669.10 mm    24.94 mm     7.25 mm  
   7.00 GeV   2.851E-02  4.969E-06  743.93 mm    27.12 mm     7.95 mm  
   8.00 GeV   2.766E-02  4.390E-06  897.32 mm    34.77 mm     9.35 mm  
   9.00 GeV   2.706E-02  3.935E-06    1.05 m     41.32 mm    10.72 mm  
  10.00 GeV   2.661E-02  3.568E-06    1.22 m     47.18 mm    12.06 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  1.2806E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
