 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\N13_Si.txt

 Ion = Nitrogen [7] , Mass = 13.0057 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.178E+00  3.356E-01    1404 A       540 A       450 A   
  60.00 keV   1.214E+00  3.223E-01    1518 A       567 A       476 A   
  65.00 keV   1.245E+00  3.101E-01    1632 A       593 A       502 A   
  70.00 keV   1.273E+00  2.990E-01    1745 A       618 A       527 A   
  80.00 keV   1.322E+00  2.793E-01    1972 A       665 A       576 A   
  90.00 keV   1.365E+00  2.624E-01    2198 A       709 A       622 A   
 100.00 keV   1.405E+00  2.478E-01    2423 A       751 A       666 A   
 110.00 keV   1.444E+00  2.350E-01    2647 A       790 A       709 A   
 120.00 keV   1.484E+00  2.236E-01    2869 A       827 A       750 A   
 130.00 keV   1.524E+00  2.134E-01    3089 A       862 A       790 A   
 140.00 keV   1.566E+00  2.043E-01    3306 A       895 A       828 A   
 150.00 keV   1.608E+00  1.960E-01    3520 A       926 A       865 A   
 160.00 keV   1.652E+00  1.884E-01    3732 A       955 A       901 A   
 170.00 keV   1.698E+00  1.815E-01    3940 A       983 A       936 A   
 180.00 keV   1.744E+00  1.752E-01    4145 A      1009 A       969 A   
 200.00 keV   1.840E+00  1.639E-01    4544 A      1058 A      1032 A   
 225.00 keV   1.965E+00  1.520E-01    5022 A      1112 A      1104 A   
 250.00 keV   2.092E+00  1.419E-01    5479 A      1159 A      1170 A   
 275.00 keV   2.222E+00  1.332E-01    5915 A      1200 A      1230 A   
 300.00 keV   2.352E+00  1.256E-01    6331 A      1237 A      1285 A   
 325.00 keV   2.481E+00  1.190E-01    6729 A      1269 A      1335 A   
 350.00 keV   2.610E+00  1.131E-01    7110 A      1298 A      1382 A   
 375.00 keV   2.736E+00  1.078E-01    7476 A      1324 A      1424 A   
 400.00 keV   2.860E+00  1.031E-01    7828 A      1348 A      1464 A   
 450.00 keV   3.099E+00  9.485E-02    8495 A      1390 A      1534 A   
 500.00 keV   3.324E+00  8.798E-02    9120 A      1426 A      1596 A   
 550.00 keV   3.536E+00  8.214E-02    9710 A      1456 A      1650 A   
 600.00 keV   3.734E+00  7.711E-02    1.03 um     1482 A      1698 A   
 650.00 keV   3.917E+00  7.272E-02    1.08 um     1505 A      1742 A   
 700.00 keV   4.087E+00  6.885E-02    1.13 um     1526 A      1781 A   
 800.00 keV   4.388E+00  6.234E-02    1.23 um     1564 A      1850 A   
 900.00 keV   4.644E+00  5.706E-02    1.32 um     1596 A      1910 A   
   1.00 MeV   4.860E+00  5.268E-02    1.41 um     1623 A      1962 A   
   1.10 MeV   5.043E+00  4.899E-02    1.49 um     1647 A      2009 A   
   1.20 MeV   5.198E+00  4.582E-02    1.58 um     1669 A      2051 A   
   1.30 MeV   5.329E+00  4.307E-02    1.66 um     1689 A      2089 A   
   1.40 MeV   5.440E+00  4.067E-02    1.73 um     1707 A      2125 A   
   1.50 MeV   5.534E+00  3.854E-02    1.81 um     1724 A      2158 A   
   1.60 MeV   5.614E+00  3.664E-02    1.89 um     1739 A      2189 A   
   1.70 MeV   5.681E+00  3.493E-02    1.96 um     1754 A      2219 A   
   1.80 MeV   5.739E+00  3.339E-02    2.04 um     1768 A      2247 A   
   2.00 MeV   5.830E+00  3.072E-02    2.18 um     1800 A      2299 A   
   2.25 MeV   5.909E+00  2.797E-02    2.36 um     1841 A      2359 A   
   2.50 MeV   5.962E+00  2.571E-02    2.54 um     1879 A      2415 A   
   2.75 MeV   5.996E+00  2.381E-02    2.72 um     1914 A      2466 A   
   3.00 MeV   6.018E+00  2.219E-02    2.90 um     1948 A      2515 A   
   3.25 MeV   6.030E+00  2.080E-02    3.08 um     1981 A      2562 A   
   3.50 MeV   6.035E+00  1.958E-02    3.25 um     2013 A      2606 A   
   3.75 MeV   6.036E+00  1.851E-02    3.43 um     2043 A      2649 A   
   4.00 MeV   6.033E+00  1.756E-02    3.61 um     2073 A      2690 A   
   4.50 MeV   6.021E+00  1.594E-02    3.96 um     2160 A      2770 A   
   5.00 MeV   6.001E+00  1.461E-02    4.32 um     2243 A      2845 A   
   5.50 MeV   5.978E+00  1.350E-02    4.68 um     2323 A      2918 A   
   6.00 MeV   5.953E+00  1.256E-02    5.04 um     2400 A      2988 A   
   6.50 MeV   5.925E+00  1.175E-02    5.40 um     2475 A      3057 A   
   7.00 MeV   5.897E+00  1.104E-02    5.76 um     2549 A      3124 A   
   8.00 MeV   5.838E+00  9.874E-03    6.49 um     2788 A      3253 A   
   9.00 MeV   5.776E+00  8.942E-03    7.23 um     3012 A      3379 A   
  10.00 MeV   5.713E+00  8.181E-03    7.98 um     3224 A      3502 A   
  11.00 MeV   5.648E+00  7.547E-03    8.74 um     3427 A      3622 A   
  12.00 MeV   5.583E+00  7.009E-03    9.50 um     3623 A      3740 A   
  13.00 MeV   5.517E+00  6.548E-03   10.28 um     3813 A      3857 A   
  14.00 MeV   5.450E+00  6.147E-03   11.06 um     3998 A      3974 A   
  15.00 MeV   5.383E+00  5.795E-03   11.85 um     4179 A      4089 A   
  16.00 MeV   5.317E+00  5.484E-03   12.66 um     4357 A      4204 A   
  17.00 MeV   5.250E+00  5.206E-03   13.47 um     4532 A      4318 A   
  18.00 MeV   5.184E+00  4.957E-03   14.29 um     4704 A      4432 A   
  20.00 MeV   5.053E+00  4.528E-03   15.98 um     5316 A      4661 A   
  22.50 MeV   4.893E+00  4.090E-03   18.14 um     6185 A      4948 A   
  25.00 MeV   4.738E+00  3.734E-03   20.37 um     6994 A      5237 A   
  27.50 MeV   4.590E+00  3.439E-03   22.68 um     7765 A      5530 A   
  30.00 MeV   4.420E+00  3.188E-03   25.07 um     8514 A      5827 A   
  32.50 MeV   4.250E+00  2.974E-03   27.55 um     9256 A      6132 A   
  35.00 MeV   4.105E+00  2.788E-03   30.13 um     9993 A      6445 A   
  37.50 MeV   3.969E+00  2.626E-03   32.79 um     1.07 um     6765 A   
  40.00 MeV   3.840E+00  2.482E-03   35.55 um     1.15 um     7093 A   
  45.00 MeV   3.602E+00  2.239E-03   41.34 um     1.42 um     7775 A   
  50.00 MeV   3.389E+00  2.041E-03   47.50 um     1.67 um     8493 A   
  55.00 MeV   3.198E+00  1.878E-03   54.04 um     1.92 um     9248 A   
  60.00 MeV   3.026E+00  1.739E-03   60.96 um     2.16 um     1.00 um  
  65.00 MeV   2.871E+00  1.621E-03   68.26 um     2.41 um     1.09 um  
  70.00 MeV   2.730E+00  1.518E-03   75.95 um     2.65 um     1.17 um  
  80.00 MeV   2.486E+00  1.350E-03   92.48 um     3.55 um     1.36 um  
  90.00 MeV   2.282E+00  1.216E-03  110.56 um     4.39 um     1.56 um  
 100.00 MeV   2.110E+00  1.108E-03  130.18 um     5.21 um     1.78 um  
 110.00 MeV   1.963E+00  1.018E-03  151.34 um     6.03 um     2.02 um  
 120.00 MeV   1.837E+00  9.421E-04  174.02 um     6.85 um     2.27 um  
 130.00 MeV   1.727E+00  8.773E-04  198.20 um     7.68 um     2.54 um  
 140.00 MeV   1.630E+00  8.213E-04  223.87 um     8.51 um     2.82 um  
 150.00 MeV   1.544E+00  7.723E-04  251.01 um     9.36 um     3.12 um  
 160.00 MeV   1.468E+00  7.291E-04  279.61 um    10.22 um     3.43 um  
 170.00 MeV   1.400E+00  6.906E-04  309.64 um    11.10 um     3.76 um  
 180.00 MeV   1.339E+00  6.562E-04  341.10 um    11.98 um     4.10 um  
 200.00 MeV   1.232E+00  5.972E-04  408.17 um    15.34 um     4.83 um  
 225.00 MeV   1.123E+00  5.374E-04  499.70 um    20.14 um     5.82 um  
 250.00 MeV   1.034E+00  4.889E-04  599.64 um    24.67 um     6.90 um  
 275.00 MeV   9.585E-01  4.488E-04  707.83 um    29.10 um     8.06 um  
 300.00 MeV   8.946E-01  4.150E-04  824.11 um    33.50 um     9.31 um  
 325.00 MeV   8.395E-01  3.862E-04  948.36 um    37.92 um    10.63 um  
 350.00 MeV   7.914E-01  3.612E-04    1.08 mm    42.36 um    12.04 um  
 375.00 MeV   7.492E-01  3.395E-04    1.22 mm    46.84 um    13.52 um  
 400.00 MeV   7.118E-01  3.203E-04    1.37 mm    51.38 um    15.08 um  
 450.00 MeV   6.482E-01  2.879E-04    1.68 mm    68.39 um    18.42 um  
 500.00 MeV   5.963E-01  2.618E-04    2.03 mm    84.33 um    22.05 um  
 550.00 MeV   5.530E-01  2.401E-04    2.41 mm    99.84 um    25.96 um  
 600.00 MeV   5.163E-01  2.219E-04    2.81 mm   115.20 um    30.14 um  
 650.00 MeV   4.848E-01  2.064E-04    3.24 mm   130.54 um    34.59 um  
 700.00 MeV   4.575E-01  1.930E-04    3.70 mm   145.94 um    39.29 um  
 800.00 MeV   4.123E-01  1.709E-04    4.69 mm   202.94 um    49.46 um  
 900.00 MeV   3.765E-01  1.536E-04    5.78 mm   255.67 um    60.58 um  
   1.00 GeV   3.473E-01  1.395E-04    6.97 mm   306.75 um    72.62 um  
   1.10 GeV   3.231E-01  1.279E-04    8.26 mm   357.20 um    85.54 um  
   1.20 GeV   3.027E-01  1.182E-04    9.64 mm   407.51 um    99.30 um  
   1.30 GeV   2.853E-01  1.099E-04   11.10 mm   457.90 um   113.85 um  
   1.40 GeV   2.702E-01  1.027E-04   12.65 mm   508.50 um   129.18 um  
   1.50 GeV   2.570E-01  9.639E-05   14.29 mm   559.39 um   145.25 um  
   1.60 GeV   2.453E-01  9.087E-05   16.00 mm   610.58 um   162.02 um  
   1.70 GeV   2.350E-01  8.597E-05   17.80 mm   662.09 um   179.48 um  
   1.80 GeV   2.257E-01  8.159E-05   19.67 mm   713.92 um   197.59 um  
   2.00 GeV   2.098E-01  7.409E-05   23.63 mm   909.07 um   235.69 um  
   2.25 GeV   1.938E-01  6.651E-05   28.97 mm     1.18 mm   286.59 um  
   2.50 GeV   1.809E-01  6.038E-05   34.72 mm     1.44 mm   340.80 um  
   2.75 GeV   1.702E-01  5.532E-05   40.86 mm     1.68 mm   398.03 um  
   3.00 GeV   1.613E-01  5.108E-05   47.36 mm     1.92 mm   458.01 um  
   3.25 GeV   1.537E-01  4.745E-05   54.20 mm     2.15 mm   520.50 um  
   3.50 GeV   1.471E-01  4.433E-05   61.36 mm     2.38 mm   585.27 um  
   3.75 GeV   1.415E-01  4.160E-05   68.83 mm     2.61 mm   652.13 um  
   4.00 GeV   1.365E-01  3.920E-05   76.58 mm     2.83 mm   720.88 um  
   4.50 GeV   1.282E-01  3.517E-05   92.86 mm     3.66 mm   863.49 um  
   5.00 GeV   1.216E-01  3.192E-05  110.12 mm     4.40 mm     1.01 mm  
   5.50 GeV   1.162E-01  2.923E-05  128.24 mm     5.10 mm     1.17 mm  
   6.00 GeV   1.117E-01  2.698E-05  147.14 mm     5.76 mm     1.32 mm  
   6.50 GeV   1.080E-01  2.505E-05  166.75 mm     6.40 mm     1.48 mm  
   7.00 GeV   1.048E-01  2.340E-05  187.00 mm     7.02 mm     1.65 mm  
   8.00 GeV   9.971E-02  2.068E-05  229.14 mm     9.22 mm     1.98 mm  
   9.00 GeV   9.586E-02  1.854E-05  273.21 mm    11.13 mm     2.31 mm  
  10.00 GeV   9.287E-02  1.682E-05  318.87 mm    12.88 mm     2.65 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  5.4677E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
