 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\N16_Si.txt

 Ion = Nitrogen [7] , Mass = 16.0061 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.085E+00  3.975E-01    1440 A       540 A       441 A   
  60.00 keV   1.126E+00  3.820E-01    1557 A       568 A       469 A   
  65.00 keV   1.161E+00  3.680E-01    1673 A       595 A       496 A   
  70.00 keV   1.192E+00  3.550E-01    1789 A       621 A       521 A   
  80.00 keV   1.245E+00  3.322E-01    2020 A       670 A       571 A   
  90.00 keV   1.289E+00  3.125E-01    2251 A       715 A       618 A   
 100.00 keV   1.327E+00  2.954E-01    2480 A       758 A       663 A   
 110.00 keV   1.362E+00  2.804E-01    2709 A       799 A       707 A   
 120.00 keV   1.395E+00  2.670E-01    2937 A       838 A       749 A   
 130.00 keV   1.427E+00  2.550E-01    3164 A       875 A       790 A   
 140.00 keV   1.459E+00  2.443E-01    3389 A       910 A       830 A   
 150.00 keV   1.491E+00  2.345E-01    3613 A       943 A       868 A   
 160.00 keV   1.524E+00  2.256E-01    3835 A       975 A       905 A   
 170.00 keV   1.558E+00  2.174E-01    4055 A      1005 A       941 A   
 180.00 keV   1.592E+00  2.099E-01    4273 A      1034 A       977 A   
 200.00 keV   1.664E+00  1.966E-01    4701 A      1089 A      1044 A   
 225.00 keV   1.758E+00  1.824E-01    5220 A      1151 A      1123 A   
 250.00 keV   1.856E+00  1.704E-01    5720 A      1205 A      1196 A   
 275.00 keV   1.957E+00  1.601E-01    6203 A      1254 A      1263 A   
 300.00 keV   2.060E+00  1.511E-01    6667 A      1298 A      1326 A   
 325.00 keV   2.165E+00  1.431E-01    7113 A      1338 A      1384 A   
 350.00 keV   2.271E+00  1.361E-01    7543 A      1373 A      1437 A   
 375.00 keV   2.376E+00  1.298E-01    7957 A      1405 A      1487 A   
 400.00 keV   2.481E+00  1.242E-01    8356 A      1434 A      1534 A   
 450.00 keV   2.689E+00  1.143E-01    9114 A      1486 A      1618 A   
 500.00 keV   2.890E+00  1.061E-01    9824 A      1531 A      1692 A   
 550.00 keV   3.084E+00  9.913E-02    1.05 um     1568 A      1757 A   
 600.00 keV   3.269E+00  9.309E-02    1.11 um     1601 A      1815 A   
 650.00 keV   3.445E+00  8.782E-02    1.17 um     1629 A      1867 A   
 700.00 keV   3.612E+00  8.318E-02    1.23 um     1655 A      1915 A   
 800.00 keV   3.917E+00  7.536E-02    1.34 um     1701 A      1998 A   
 900.00 keV   4.186E+00  6.901E-02    1.44 um     1739 A      2069 A   
   1.00 MeV   4.422E+00  6.374E-02    1.54 um     1772 A      2131 A   
   1.10 MeV   4.629E+00  5.929E-02    1.63 um     1800 A      2185 A   
   1.20 MeV   4.809E+00  5.548E-02    1.72 um     1825 A      2234 A   
   1.30 MeV   4.967E+00  5.217E-02    1.81 um     1847 A      2278 A   
   1.40 MeV   5.104E+00  4.926E-02    1.89 um     1868 A      2319 A   
   1.50 MeV   5.224E+00  4.669E-02    1.97 um     1887 A      2357 A   
   1.60 MeV   5.329E+00  4.440E-02    2.05 um     1904 A      2392 A   
   1.70 MeV   5.420E+00  4.235E-02    2.13 um     1920 A      2425 A   
   1.80 MeV   5.500E+00  4.049E-02    2.21 um     1935 A      2456 A   
   2.00 MeV   5.632E+00  3.726E-02    2.36 um     1969 A      2513 A   
   2.25 MeV   5.754E+00  3.394E-02    2.54 um     2011 A      2578 A   
   2.50 MeV   5.842E+00  3.120E-02    2.73 um     2050 A      2637 A   
   2.75 MeV   5.905E+00  2.890E-02    2.91 um     2085 A      2692 A   
   3.00 MeV   5.951E+00  2.695E-02    3.09 um     2119 A      2743 A   
   3.25 MeV   5.983E+00  2.526E-02    3.27 um     2152 A      2791 A   
   3.50 MeV   6.006E+00  2.378E-02    3.45 um     2182 A      2836 A   
   3.75 MeV   6.021E+00  2.248E-02    3.62 um     2212 A      2880 A   
   4.00 MeV   6.030E+00  2.133E-02    3.80 um     2241 A      2922 A   
   4.50 MeV   6.036E+00  1.937E-02    4.16 um     2324 A      3002 A   
   5.00 MeV   6.032E+00  1.776E-02    4.51 um     2403 A      3077 A   
   5.50 MeV   6.022E+00  1.642E-02    4.87 um     2478 A      3149 A   
   6.00 MeV   6.007E+00  1.527E-02    5.22 um     2551 A      3218 A   
   6.50 MeV   5.989E+00  1.429E-02    5.58 um     2622 A      3285 A   
   7.00 MeV   5.969E+00  1.343E-02    5.94 um     2691 A      3349 A   
   8.00 MeV   5.925E+00  1.201E-02    6.66 um     2915 A      3474 A   
   9.00 MeV   5.879E+00  1.088E-02    7.39 um     3125 A      3594 A   
  10.00 MeV   5.830E+00  9.959E-03    8.12 um     3324 A      3711 A   
  11.00 MeV   5.780E+00  9.188E-03    8.86 um     3515 A      3824 A   
  12.00 MeV   5.729E+00  8.535E-03    9.61 um     3698 A      3935 A   
  13.00 MeV   5.676E+00  7.974E-03   10.36 um     3876 A      4044 A   
  14.00 MeV   5.624E+00  7.487E-03   11.12 um     4049 A      4152 A   
  15.00 MeV   5.570E+00  7.059E-03   11.89 um     4218 A      4259 A   
  16.00 MeV   5.517E+00  6.680E-03   12.66 um     4383 A      4365 A   
  17.00 MeV   5.463E+00  6.343E-03   13.45 um     4545 A      4469 A   
  18.00 MeV   5.408E+00  6.040E-03   14.24 um     4705 A      4574 A   
  20.00 MeV   5.300E+00  5.517E-03   15.84 um     5268 A      4781 A   
  22.50 MeV   5.165E+00  4.986E-03   17.90 um     6066 A      5039 A   
  25.00 MeV   5.033E+00  4.552E-03   20.01 um     6805 A      5297 A   
  27.50 MeV   4.903E+00  4.192E-03   22.17 um     7506 A      5556 A   
  30.00 MeV   4.776E+00  3.888E-03   24.40 um     8180 A      5817 A   
  32.50 MeV   4.655E+00  3.627E-03   26.68 um     8835 A      6081 A   
  35.00 MeV   4.530E+00  3.400E-03   29.02 um     9477 A      6347 A   
  37.50 MeV   4.385E+00  3.202E-03   31.44 um     1.01 um     6618 A   
  40.00 MeV   4.250E+00  3.027E-03   33.93 um     1.08 um     6894 A   
  45.00 MeV   4.019E+00  2.731E-03   39.14 um     1.31 um     7463 A   
  50.00 MeV   3.808E+00  2.491E-03   44.64 um     1.53 um     8056 A   
  55.00 MeV   3.616E+00  2.291E-03   50.44 um     1.74 um     8673 A   
  60.00 MeV   3.440E+00  2.122E-03   56.54 um     1.95 um     9317 A   
  65.00 MeV   3.279E+00  1.978E-03   62.95 um     2.16 um     9988 A   
  70.00 MeV   3.131E+00  1.853E-03   69.67 um     2.37 um     1.07 um  
  80.00 MeV   2.871E+00  1.647E-03   84.03 um     3.13 um     1.22 um  
  90.00 MeV   2.649E+00  1.485E-03   99.65 um     3.85 um     1.38 um  
 100.00 MeV   2.459E+00  1.352E-03  116.53 um     4.54 um     1.55 um  
 110.00 MeV   2.294E+00  1.243E-03  134.66 um     5.23 um     1.73 um  
 120.00 MeV   2.151E+00  1.150E-03  154.05 um     5.92 um     1.93 um  
 130.00 MeV   2.025E+00  1.071E-03  174.69 um     6.62 um     2.14 um  
 140.00 MeV   1.914E+00  1.003E-03  196.56 um     7.32 um     2.36 um  
 150.00 MeV   1.815E+00  9.432E-04  219.67 um     8.04 um     2.59 um  
 160.00 MeV   1.726E+00  8.905E-04  244.00 um     8.76 um     2.83 um  
 170.00 MeV   1.647E+00  8.436E-04  269.54 um     9.50 um     3.08 um  
 180.00 MeV   1.575E+00  8.016E-04  296.27 um    10.24 um     3.35 um  
 200.00 MeV   1.450E+00  7.296E-04  353.26 um    13.08 um     3.91 um  
 225.00 MeV   1.322E+00  6.566E-04  431.01 um    17.13 um     4.68 um  
 250.00 MeV   1.217E+00  5.974E-04  515.89 um    20.97 um     5.52 um  
 275.00 MeV   1.129E+00  5.484E-04  607.73 um    24.72 um     6.42 um  
 300.00 MeV   1.054E+00  5.072E-04  706.41 um    28.45 um     7.38 um  
 325.00 MeV   9.897E-01  4.719E-04  811.82 um    32.18 um     8.41 um  
 350.00 MeV   9.333E-01  4.415E-04  923.85 um    35.94 um     9.49 um  
 375.00 MeV   8.836E-01  4.149E-04    1.04 mm    39.73 um    10.64 um  
 400.00 MeV   8.394E-01  3.914E-04    1.17 mm    43.56 um    11.85 um  
 450.00 MeV   7.644E-01  3.520E-04    1.44 mm    57.97 um    14.43 um  
 500.00 MeV   7.030E-01  3.200E-04    1.73 mm    71.48 um    17.24 um  
 550.00 MeV   6.518E-01  2.936E-04    2.05 mm    84.62 um    20.27 um  
 600.00 MeV   6.083E-01  2.713E-04    2.39 mm    97.65 um    23.51 um  
 650.00 MeV   5.710E-01  2.524E-04    2.76 mm   110.66 um    26.96 um  
 700.00 MeV   5.385E-01  2.360E-04    3.14 mm   123.74 um    30.61 um  
 800.00 MeV   4.848E-01  2.090E-04    3.99 mm   172.23 um    38.51 um  
 900.00 MeV   4.421E-01  1.878E-04    4.92 mm   217.15 um    47.17 um  
   1.00 GeV   4.073E-01  1.706E-04    5.93 mm   260.74 um    56.55 um  
   1.10 GeV   3.785E-01  1.565E-04    7.03 mm   303.87 um    66.64 um  
   1.20 GeV   3.541E-01  1.445E-04    8.21 mm   346.95 um    77.40 um  
   1.30 GeV   3.332E-01  1.344E-04    9.46 mm   390.19 um    88.81 um  
   1.40 GeV   3.151E-01  1.256E-04   10.79 mm   433.69 um   100.85 um  
   1.50 GeV   2.992E-01  1.179E-04   12.19 mm   477.52 um   113.50 um  
   1.60 GeV   2.853E-01  1.112E-04   13.67 mm   521.70 um   126.72 um  
   1.70 GeV   2.728E-01  1.052E-04   15.21 mm   566.24 um   140.52 um  
   1.80 GeV   2.617E-01  9.981E-05   16.82 mm   611.13 um   154.86 um  
   2.00 GeV   2.426E-01  9.064E-05   20.24 mm   780.71 um   185.13 um  
   2.25 GeV   2.233E-01  8.137E-05   24.87 mm     1.02 mm   225.74 um  
   2.50 GeV   2.076E-01  7.388E-05   29.87 mm     1.24 mm   269.21 um  
   2.75 GeV   1.947E-01  6.769E-05   35.23 mm     1.46 mm   315.33 um  
   3.00 GeV   1.839E-01  6.250E-05   40.92 mm     1.67 mm   363.90 um  
   3.25 GeV   1.746E-01  5.807E-05   46.93 mm     1.87 mm   414.74 um  
   3.50 GeV   1.667E-01  5.424E-05   53.24 mm     2.08 mm   467.68 um  
   3.75 GeV   1.597E-01  5.091E-05   59.84 mm     2.28 mm   522.57 um  
   4.00 GeV   1.537E-01  4.798E-05   66.72 mm     2.48 mm   579.27 um  
   4.50 GeV   1.435E-01  4.305E-05   81.23 mm     3.22 mm   697.63 um  
   5.00 GeV   1.353E-01  3.906E-05   96.68 mm     3.90 mm   821.79 um  
   5.50 GeV   1.287E-01  3.578E-05  113.01 mm     4.54 mm   950.93 um  
   6.00 GeV   1.231E-01  3.302E-05  130.12 mm     5.15 mm     1.08 mm  
   6.50 GeV   1.184E-01  3.067E-05  147.96 mm     5.74 mm     1.22 mm  
   7.00 GeV   1.144E-01  2.864E-05  166.47 mm     6.31 mm     1.36 mm  
   8.00 GeV   1.080E-01  2.532E-05  205.23 mm     8.37 mm     1.65 mm  
   9.00 GeV   1.030E-01  2.270E-05  246.07 mm    10.18 mm     1.95 mm  
  10.00 GeV   9.917E-02  2.059E-05  288.69 mm    11.83 mm     2.25 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  4.7672E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
