 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\Be11_Si.txt

 Ion = Beryllium [4] , Mass = 11.0216 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  50.00 keV   5.659E-01  1.355E-01    2649 A       988 A       861 A   
  55.00 keV   5.965E-01  1.285E-01    2893 A      1042 A       920 A   
  60.00 keV   6.258E-01  1.223E-01    3133 A      1092 A       976 A   
  65.00 keV   6.538E-01  1.168E-01    3368 A      1139 A      1029 A   
  70.00 keV   6.806E-01  1.118E-01    3598 A      1183 A      1080 A   
  80.00 keV   7.307E-01  1.032E-01    4047 A      1262 A      1175 A   
  90.00 keV   7.771E-01  9.599E-02    4481 A      1332 A      1261 A   
 100.00 keV   8.205E-01  8.985E-02    4902 A      1395 A      1341 A   
 110.00 keV   8.617E-01  8.454E-02    5311 A      1452 A      1415 A   
 120.00 keV   9.010E-01  7.991E-02    5708 A      1503 A      1484 A   
 130.00 keV   9.390E-01  7.582E-02    6095 A      1550 A      1548 A   
 140.00 keV   9.758E-01  7.218E-02    6472 A      1593 A      1608 A   
 150.00 keV   1.012E+00  6.892E-02    6839 A      1633 A      1665 A   
 160.00 keV   1.047E+00  6.597E-02    7198 A      1670 A      1718 A   
 170.00 keV   1.081E+00  6.330E-02    7548 A      1704 A      1768 A   
 180.00 keV   1.115E+00  6.086E-02    7890 A      1735 A      1816 A   
 200.00 keV   1.181E+00  5.657E-02    8552 A      1793 A      1904 A   
 225.00 keV   1.261E+00  5.208E-02    9341 A      1856 A      2003 A   
 250.00 keV   1.339E+00  4.832E-02    1.01 um     1911 A      2091 A   
 275.00 keV   1.415E+00  4.512E-02    1.08 um     1958 A      2170 A   
 300.00 keV   1.488E+00  4.237E-02    1.15 um     2000 A      2241 A   
 325.00 keV   1.559E+00  3.996E-02    1.21 um     2037 A      2307 A   
 350.00 keV   1.628E+00  3.784E-02    1.28 um     2070 A      2366 A   
 375.00 keV   1.694E+00  3.595E-02    1.34 um     2100 A      2421 A   
 400.00 keV   1.759E+00  3.427E-02    1.40 um     2127 A      2472 A   
 450.00 keV   1.882E+00  3.137E-02    1.51 um     2177 A      2562 A   
 500.00 keV   1.997E+00  2.897E-02    1.62 um     2219 A      2642 A   
 550.00 keV   2.104E+00  2.694E-02    1.72 um     2255 A      2712 A   
 600.00 keV   2.203E+00  2.520E-02    1.81 um     2287 A      2775 A   
 650.00 keV   2.295E+00  2.369E-02    1.91 um     2315 A      2831 A   
 700.00 keV   2.380E+00  2.237E-02    2.00 um     2340 A      2883 A   
 800.00 keV   2.532E+00  2.016E-02    2.17 um     2390 A      2974 A   
 900.00 keV   2.662E+00  1.838E-02    2.33 um     2432 A      3053 A   
   1.00 MeV   2.771E+00  1.691E-02    2.48 um     2469 A      3123 A   
   1.10 MeV   2.863E+00  1.567E-02    2.64 um     2501 A      3185 A   
   1.20 MeV   2.940E+00  1.462E-02    2.78 um     2531 A      3242 A   
   1.30 MeV   3.005E+00  1.371E-02    2.92 um     2557 A      3294 A   
   1.40 MeV   3.058E+00  1.292E-02    3.06 um     2582 A      3343 A   
   1.50 MeV   3.102E+00  1.222E-02    3.20 um     2606 A      3388 A   
   1.60 MeV   3.137E+00  1.160E-02    3.34 um     2628 A      3431 A   
   1.70 MeV   3.166E+00  1.104E-02    3.47 um     2649 A      3471 A   
   1.80 MeV   3.189E+00  1.054E-02    3.61 um     2669 A      3510 A   
   2.00 MeV   3.219E+00  9.669E-03    3.88 um     2720 A      3582 A   
   2.25 MeV   3.235E+00  8.778E-03    4.21 um     2788 A      3666 A   
   2.50 MeV   3.235E+00  8.048E-03    4.54 um     2852 A      3744 A   
   2.75 MeV   3.224E+00  7.437E-03    4.87 um     2914 A      3818 A   
   3.00 MeV   3.204E+00  6.919E-03    5.20 um     2975 A      3889 A   
   3.25 MeV   3.180E+00  6.473E-03    5.54 um     3034 A      3958 A   
   3.50 MeV   3.152E+00  6.085E-03    5.88 um     3092 A      4024 A   
   3.75 MeV   3.122E+00  5.744E-03    6.22 um     3150 A      4089 A   
   4.00 MeV   3.090E+00  5.441E-03    6.56 um     3208 A      4153 A   
   4.50 MeV   3.026E+00  4.928E-03    7.26 um     3395 A      4278 A   
   5.00 MeV   2.962E+00  4.509E-03    7.98 um     3579 A      4400 A   
   5.50 MeV   2.901E+00  4.159E-03    8.71 um     3760 A      4522 A   
   6.00 MeV   2.841E+00  3.864E-03    9.46 um     3939 A      4643 A   
   6.50 MeV   2.785E+00  3.609E-03   10.22 um     4117 A      4763 A   
   7.00 MeV   2.731E+00  3.388E-03   11.00 um     4294 A      4884 A   
   8.00 MeV   2.632E+00  3.023E-03   12.61 um     4914 A      5128 A   
   9.00 MeV   2.542E+00  2.733E-03   14.27 um     5502 A      5375 A   
  10.00 MeV   2.461E+00  2.496E-03   15.99 um     6069 A      5626 A   
  11.00 MeV   2.386E+00  2.300E-03   17.76 um     6619 A      5882 A   
  12.00 MeV   2.317E+00  2.133E-03   19.59 um     7158 A      6143 A   
  13.00 MeV   2.252E+00  1.991E-03   21.47 um     7688 A      6409 A   
  14.00 MeV   2.192E+00  1.867E-03   23.41 um     8211 A      6681 A   
  15.00 MeV   2.136E+00  1.758E-03   25.40 um     8730 A      6957 A   
  16.00 MeV   2.083E+00  1.663E-03   27.44 um     9244 A      7240 A   
  17.00 MeV   2.032E+00  1.577E-03   29.53 um     9757 A      7527 A   
  18.00 MeV   1.984E+00  1.501E-03   31.67 um     1.03 um     7820 A   
  20.00 MeV   1.896E+00  1.369E-03   36.11 um     1.21 um     8422 A   
  22.50 MeV   1.797E+00  1.235E-03   41.94 um     1.48 um     9205 A   
  25.00 MeV   1.699E+00  1.126E-03   48.10 um     1.73 um     1.00 um  
  27.50 MeV   1.602E+00  1.036E-03   54.62 um     1.97 um     1.09 um  
  30.00 MeV   1.521E+00  9.595E-04   61.52 um     2.21 um     1.18 um  
  32.50 MeV   1.448E+00  8.942E-04   68.77 um     2.44 um     1.27 um  
  35.00 MeV   1.381E+00  8.377E-04   76.38 um     2.68 um     1.37 um  
  37.50 MeV   1.319E+00  7.883E-04   84.35 um     2.92 um     1.47 um  
  40.00 MeV   1.262E+00  7.446E-04   92.69 um     3.16 um     1.58 um  
  45.00 MeV   1.161E+00  6.709E-04  110.47 um     4.06 um     1.81 um  
  50.00 MeV   1.074E+00  6.112E-04  129.75 um     4.92 um     2.05 um  
  55.00 MeV   9.988E-01  5.616E-04  150.53 um     5.75 um     2.31 um  
  60.00 MeV   9.327E-01  5.198E-04  172.84 um     6.58 um     2.59 um  
  65.00 MeV   8.745E-01  4.841E-04  196.67 um     7.42 um     2.89 um  
  70.00 MeV   8.229E-01  4.532E-04  222.05 um     8.27 um     3.21 um  
  80.00 MeV   7.360E-01  4.023E-04  277.39 um    11.44 um     3.90 um  
  90.00 MeV   6.659E-01  3.622E-04  338.91 um    14.43 um     4.66 um  
 100.00 MeV   6.086E-01  3.296E-04  406.56 um    17.37 um     5.50 um  
 110.00 MeV   5.609E-01  3.026E-04  480.27 um    20.32 um     6.41 um  
 120.00 MeV   5.209E-01  2.799E-04  559.93 um    23.31 um     7.40 um  
 130.00 MeV   4.869E-01  2.605E-04  645.45 um    26.33 um     8.46 um  
 140.00 MeV   4.576E-01  2.437E-04  736.67 um    29.41 um     9.58 um  
 150.00 MeV   4.323E-01  2.291E-04  833.48 um    32.53 um    10.78 um  
 160.00 MeV   4.102E-01  2.162E-04  935.74 um    35.69 um    12.04 um  
 170.00 MeV   3.906E-01  2.047E-04    1.04 mm    38.90 um    13.37 um  
 180.00 MeV   3.733E-01  1.944E-04    1.16 mm    42.15 um    14.75 um  
 200.00 MeV   3.437E-01  1.768E-04    1.40 mm    54.36 um    17.71 um  
 225.00 MeV   3.138E-01  1.589E-04    1.72 mm    71.70 um    21.73 um  
 250.00 MeV   2.893E-01  1.445E-04    2.08 mm    87.99 um    26.09 um  
 275.00 MeV   2.685E-01  1.326E-04    2.47 mm   103.85 um    30.77 um  
 300.00 MeV   2.503E-01  1.225E-04    2.88 mm   119.61 um    35.79 um  
 325.00 MeV   2.339E-01  1.139E-04    3.33 mm   135.48 um    41.14 um  
 350.00 MeV   2.201E-01  1.065E-04    3.80 mm   151.54 um    46.82 um  
 375.00 MeV   2.084E-01  1.001E-04    4.31 mm   167.77 um    52.81 um  
 400.00 MeV   1.979E-01  9.437E-05    4.84 mm   184.16 um    59.12 um  
 450.00 MeV   1.802E-01  8.479E-05    5.98 mm   245.55 um    72.65 um  
 500.00 MeV   1.658E-01  7.704E-05    7.22 mm   303.02 um    87.34 um  
 550.00 MeV   1.538E-01  7.063E-05    8.57 mm   358.88 um   103.17 um  
 600.00 MeV   1.437E-01  6.525E-05   10.02 mm   414.15 um   120.09 um  
 650.00 MeV   1.350E-01  6.065E-05   11.56 mm   469.32 um   138.07 um  
 700.00 MeV   1.274E-01  5.669E-05   13.21 mm   524.67 um   157.07 um  
 800.00 MeV   1.150E-01  5.018E-05   16.76 mm   728.98 um   198.06 um  
 900.00 MeV   1.051E-01  4.505E-05   20.68 mm   917.68 um   242.83 um  
   1.00 GeV   9.714E-02  4.091E-05   24.94 mm     1.10 mm   291.18 um  
   1.10 GeV   9.051E-02  3.749E-05   29.54 mm     1.28 mm   342.93 um  
   1.20 GeV   8.491E-02  3.462E-05   34.45 mm     1.46 mm   397.92 um  
   1.30 GeV   8.013E-02  3.216E-05   39.67 mm     1.64 mm   455.98 um  
   1.40 GeV   7.600E-02  3.005E-05   45.19 mm     1.82 mm   516.97 um  
   1.50 GeV   7.239E-02  2.820E-05   51.00 mm     2.00 mm   580.75 um  
   1.60 GeV   6.921E-02  2.658E-05   57.08 mm     2.18 mm   647.21 um  
   1.70 GeV   6.639E-02  2.514E-05   63.43 mm     2.36 mm   716.20 um  
   1.80 GeV   6.386E-02  2.385E-05   70.05 mm     2.54 mm   787.63 um  
   2.00 GeV   5.954E-02  2.165E-05   84.02 mm     3.23 mm   937.42 um  
   2.25 GeV   5.518E-02  1.942E-05  102.81 mm     4.19 mm     1.14 mm  
   2.50 GeV   5.167E-02  1.763E-05  122.97 mm     5.08 mm     1.35 mm  
   2.75 GeV   4.878E-02  1.614E-05  144.42 mm     5.92 mm     1.57 mm  
   3.00 GeV   4.637E-02  1.490E-05  167.06 mm     6.74 mm     1.80 mm  
   3.25 GeV   4.432E-02  1.384E-05  190.82 mm     7.54 mm     2.04 mm  
   3.50 GeV   4.256E-02  1.292E-05  215.61 mm     8.33 mm     2.29 mm  
   3.75 GeV   4.103E-02  1.212E-05  241.38 mm     9.10 mm     2.54 mm  
   4.00 GeV   3.970E-02  1.142E-05  268.06 mm     9.86 mm     2.80 mm  
   4.50 GeV   3.748E-02  1.024E-05  323.90 mm    12.65 mm     3.34 mm  
   5.00 GeV   3.572E-02  9.291E-06  382.76 mm    15.17 mm     3.89 mm  
   5.50 GeV   3.430E-02  8.506E-06  444.29 mm    17.50 mm     4.46 mm  
   6.00 GeV   3.312E-02  7.847E-06  508.19 mm    19.72 mm     5.04 mm  
   6.50 GeV   3.214E-02  7.286E-06  574.21 mm    21.84 mm     5.63 mm  
   7.00 GeV   3.131E-02  6.802E-06  642.11 mm    23.88 mm     6.22 mm  
   8.00 GeV   2.999E-02  6.009E-06  782.69 mm    31.11 mm     7.41 mm  
   9.00 GeV   2.901E-02  5.386E-06  928.74 mm    37.37 mm     8.61 mm  
  10.00 GeV   2.826E-02  4.884E-06    1.08 m     43.04 mm     9.81 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  1.0078E+00                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
