 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\F16_Si.txt

 Ion = Fluorine [9] , Mass = 16.0115 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.063E+00  5.597E-01    1220 A       510 A       404 A   
  60.00 keV   1.079E+00  5.403E-01    1323 A       539 A       431 A   
  65.00 keV   1.093E+00  5.224E-01    1428 A       569 A       456 A   
  70.00 keV   1.109E+00  5.058E-01    1534 A       598 A       482 A   
  80.00 keV   1.146E+00  4.762E-01    1748 A       654 A       532 A   
  90.00 keV   1.192E+00  4.503E-01    1964 A       707 A       581 A   
 100.00 keV   1.245E+00  4.276E-01    2178 A       757 A       628 A   
 110.00 keV   1.303E+00  4.074E-01    2391 A       805 A       675 A   
 120.00 keV   1.365E+00  3.893E-01    2600 A       849 A       720 A   
 130.00 keV   1.429E+00  3.730E-01    2805 A       890 A       763 A   
 140.00 keV   1.495E+00  3.582E-01    3006 A       928 A       805 A   
 150.00 keV   1.561E+00  3.448E-01    3203 A       964 A       846 A   
 160.00 keV   1.628E+00  3.324E-01    3396 A       998 A       885 A   
 170.00 keV   1.694E+00  3.211E-01    3584 A      1029 A       922 A   
 180.00 keV   1.760E+00  3.106E-01    3768 A      1059 A       957 A   
 200.00 keV   1.890E+00  2.919E-01    4125 A      1113 A      1024 A   
 225.00 keV   2.046E+00  2.719E-01    4551 A      1173 A      1101 A   
 250.00 keV   2.197E+00  2.548E-01    4957 A      1225 A      1170 A   
 275.00 keV   2.342E+00  2.400E-01    5344 A      1271 A      1233 A   
 300.00 keV   2.481E+00  2.270E-01    5716 A      1312 A      1291 A   
 325.00 keV   2.615E+00  2.156E-01    6073 A      1348 A      1344 A   
 350.00 keV   2.744E+00  2.054E-01    6417 A      1381 A      1393 A   
 375.00 keV   2.869E+00  1.962E-01    6750 A      1411 A      1438 A   
 400.00 keV   2.989E+00  1.879E-01    7072 A      1438 A      1480 A   
 450.00 keV   3.220E+00  1.736E-01    7687 A      1487 A      1556 A   
 500.00 keV   3.438E+00  1.615E-01    8268 A      1528 A      1624 A   
 550.00 keV   3.645E+00  1.511E-01    8821 A      1564 A      1684 A   
 600.00 keV   3.843E+00  1.422E-01    9349 A      1596 A      1737 A   
 650.00 keV   4.033E+00  1.344E-01    9855 A      1624 A      1786 A   
 700.00 keV   4.215E+00  1.274E-01    1.03 um     1649 A      1831 A   
 800.00 keV   4.558E+00  1.157E-01    1.13 um     1694 A      1909 A   
 900.00 keV   4.877E+00  1.062E-01    1.21 um     1731 A      1977 A   
   1.00 MeV   5.174E+00  9.828E-02    1.29 um     1762 A      2036 A   
   1.10 MeV   5.450E+00  9.156E-02    1.37 um     1790 A      2088 A   
   1.20 MeV   5.706E+00  8.579E-02    1.45 um     1814 A      2134 A   
   1.30 MeV   5.945E+00  8.077E-02    1.52 um     1835 A      2176 A   
   1.40 MeV   6.165E+00  7.635E-02    1.59 um     1854 A      2214 A   
   1.50 MeV   6.369E+00  7.244E-02    1.65 um     1871 A      2250 A   
   1.60 MeV   6.558E+00  6.895E-02    1.72 um     1886 A      2282 A   
   1.70 MeV   6.731E+00  6.581E-02    1.78 um     1901 A      2312 A   
   1.80 MeV   6.891E+00  6.297E-02    1.84 um     1914 A      2340 A   
   2.00 MeV   7.173E+00  5.803E-02    1.96 um     1942 A      2392 A   
   2.25 MeV   7.462E+00  5.293E-02    2.11 um     1974 A      2448 A   
   2.50 MeV   7.692E+00  4.872E-02    2.25 um     2003 A      2499 A   
   2.75 MeV   7.874E+00  4.519E-02    2.38 um     2029 A      2545 A   
   3.00 MeV   8.016E+00  4.217E-02    2.52 um     2053 A      2587 A   
   3.25 MeV   8.126E+00  3.956E-02    2.65 um     2076 A      2626 A   
   3.50 MeV   8.209E+00  3.728E-02    2.78 um     2097 A      2662 A   
   3.75 MeV   8.271E+00  3.527E-02    2.91 um     2117 A      2697 A   
   4.00 MeV   8.316E+00  3.348E-02    3.04 um     2136 A      2730 A   
   4.50 MeV   8.364E+00  3.043E-02    3.29 um     2188 A      2792 A   
   5.00 MeV   8.376E+00  2.793E-02    3.55 um     2237 A      2849 A   
   5.50 MeV   8.362E+00  2.584E-02    3.81 um     2284 A      2903 A   
   6.00 MeV   8.333E+00  2.406E-02    4.06 um     2330 A      2955 A   
   6.50 MeV   8.294E+00  2.253E-02    4.32 um     2375 A      3005 A   
   7.00 MeV   8.249E+00  2.119E-02    4.58 um     2419 A      3053 A   
   8.00 MeV   8.151E+00  1.897E-02    5.10 um     2559 A      3146 A   
   9.00 MeV   8.050E+00  1.720E-02    5.63 um     2693 A      3235 A   
  10.00 MeV   7.954E+00  1.575E-02    6.17 um     2823 A      3322 A   
  11.00 MeV   7.862E+00  1.454E-02    6.71 um     2951 A      3406 A   
  12.00 MeV   7.777E+00  1.352E-02    7.26 um     3075 A      3489 A   
  13.00 MeV   7.698E+00  1.264E-02    7.81 um     3196 A      3571 A   
  14.00 MeV   7.623E+00  1.187E-02    8.37 um     3315 A      3652 A   
  15.00 MeV   7.553E+00  1.120E-02    8.94 um     3432 A      3732 A   
  16.00 MeV   7.488E+00  1.060E-02    9.51 um     3547 A      3812 A   
  17.00 MeV   7.425E+00  1.007E-02   10.09 um     3660 A      3890 A   
  18.00 MeV   7.365E+00  9.590E-03   10.67 um     3771 A      3969 A   
  20.00 MeV   7.253E+00  8.767E-03   11.85 um     4159 A      4124 A   
  22.50 MeV   7.121E+00  7.927E-03   13.34 um     4708 A      4317 A   
  25.00 MeV   6.997E+00  7.242E-03   14.86 um     5216 A      4509 A   
  27.50 MeV   6.877E+00  6.673E-03   16.41 um     5695 A      4700 A   
  30.00 MeV   6.760E+00  6.191E-03   17.99 um     6151 A      4891 A   
  32.50 MeV   6.649E+00  5.778E-03   19.60 um     6591 A      5082 A   
  35.00 MeV   6.528E+00  5.419E-03   21.23 um     7016 A      5273 A   
  37.50 MeV   6.373E+00  5.105E-03   22.90 um     7435 A      5465 A   
  40.00 MeV   6.228E+00  4.827E-03   24.60 um     7850 A      5659 A   
  45.00 MeV   5.981E+00  4.358E-03   28.13 um     9358 A      6053 A   
  50.00 MeV   5.746E+00  3.976E-03   31.80 um     1.08 um     6456 A   
  55.00 MeV   5.522E+00  3.659E-03   35.62 um     1.21 um     6869 A   
  60.00 MeV   5.309E+00  3.391E-03   39.60 um     1.34 um     7292 A   
  65.00 MeV   5.108E+00  3.162E-03   43.73 um     1.47 um     7727 A   
  70.00 MeV   4.917E+00  2.963E-03   48.03 um     1.59 um     8174 A   
  80.00 MeV   4.565E+00  2.635E-03   57.11 um     2.06 um     9110 A   
  90.00 MeV   4.252E+00  2.376E-03   66.89 um     2.49 um     1.01 um  
 100.00 MeV   3.971E+00  2.165E-03   77.37 um     2.90 um     1.12 um  
 110.00 MeV   3.721E+00  1.990E-03   88.57 um     3.32 um     1.23 um  
 120.00 MeV   3.497E+00  1.843E-03  100.51 um     3.73 um     1.35 um  
 130.00 MeV   3.296E+00  1.717E-03  113.20 um     4.15 um     1.47 um  
 140.00 MeV   3.116E+00  1.608E-03  126.63 um     4.58 um     1.60 um  
 150.00 MeV   2.954E+00  1.512E-03  140.83 um     5.01 um     1.74 um  
 160.00 MeV   2.808E+00  1.428E-03  155.78 um     5.45 um     1.89 um  
 170.00 MeV   2.675E+00  1.353E-03  171.49 um     5.90 um     2.04 um  
 180.00 MeV   2.556E+00  1.286E-03  187.96 um     6.36 um     2.20 um  
 200.00 MeV   2.347E+00  1.171E-03  223.13 um     8.10 um     2.54 um  
 225.00 MeV   2.135E+00  1.054E-03  271.24 um    10.61 um     3.01 um  
 250.00 MeV   1.962E+00  9.595E-04  323.86 um    12.99 um     3.52 um  
 275.00 MeV   1.821E+00  8.811E-04  380.82 um    15.32 um     4.08 um  
 300.00 MeV   1.703E+00  8.150E-04  441.96 um    17.63 um     4.67 um  
 325.00 MeV   1.603E+00  7.586E-04  507.13 um    19.94 um     5.30 um  
 350.00 MeV   1.517E+00  7.098E-04  576.17 um    22.24 um     5.96 um  
 375.00 MeV   1.442E+00  6.672E-04  648.97 um    24.55 um     6.66 um  
 400.00 MeV   1.375E+00  6.296E-04  725.43 um    26.88 um     7.39 um  
 450.00 MeV   1.259E+00  5.663E-04  889.14 um    35.57 um     8.95 um  
 500.00 MeV   1.159E+00  5.150E-04    1.07 mm    43.69 um    10.64 um  
 550.00 MeV   1.075E+00  4.726E-04    1.26 mm    51.62 um    12.46 um  
 600.00 MeV   1.004E+00  4.369E-04    1.47 mm    59.47 um    14.40 um  
 650.00 MeV   9.422E-01  4.064E-04    1.69 mm    67.33 um    16.47 um  
 700.00 MeV   8.888E-01  3.801E-04    1.92 mm    75.23 um    18.65 um  
 800.00 MeV   8.004E-01  3.368E-04    2.44 mm   104.53 um    23.37 um  
 900.00 MeV   7.301E-01  3.027E-04    3.00 mm   131.69 um    28.55 um  
   1.00 GeV   6.728E-01  2.751E-04    3.61 mm   158.05 um    34.15 um  
   1.10 GeV   6.252E-01  2.523E-04    4.28 mm   184.14 um    40.18 um  
   1.20 GeV   5.849E-01  2.331E-04    4.99 mm   210.20 um    46.60 um  
   1.30 GeV   5.504E-01  2.167E-04    5.75 mm   236.35 um    53.42 um  
   1.40 GeV   5.206E-01  2.026E-04    6.55 mm   262.66 um    60.60 um  
   1.50 GeV   4.944E-01  1.903E-04    7.40 mm   289.18 um    68.15 um  
   1.60 GeV   4.713E-01  1.794E-04    8.30 mm   315.90 um    76.05 um  
   1.70 GeV   4.508E-01  1.698E-04    9.23 mm   342.85 um    84.29 um  
   1.80 GeV   4.324E-01  1.611E-04   10.21 mm   370.01 um    92.86 um  
   2.00 GeV   4.008E-01  1.464E-04   12.27 mm   472.62 um   110.93 um  
   2.25 GeV   3.689E-01  1.314E-04   15.08 mm   617.70 um   135.19 um  
   2.50 GeV   3.430E-01  1.193E-04   18.10 mm   752.65 um   161.16 um  
   2.75 GeV   3.217E-01  1.094E-04   21.35 mm   882.43 um   188.72 um  
   3.00 GeV   3.037E-01  1.010E-04   24.79 mm     1.01 mm   217.74 um  
   3.25 GeV   2.885E-01  9.385E-05   28.43 mm     1.13 mm   248.13 um  
   3.50 GeV   2.753E-01  8.768E-05   32.25 mm     1.26 mm   279.78 um  
   3.75 GeV   2.639E-01  8.230E-05   36.24 mm     1.38 mm   312.60 um  
   4.00 GeV   2.538E-01  7.757E-05   40.41 mm     1.50 mm   346.50 um  
   4.50 GeV   2.370E-01  6.961E-05   49.19 mm     1.95 mm   417.29 um  
   5.00 GeV   2.235E-01  6.319E-05   58.55 mm     2.36 mm   491.57 um  
   5.50 GeV   2.125E-01  5.788E-05   68.43 mm     2.75 mm   568.84 um  
   6.00 GeV   2.033E-01  5.343E-05   78.79 mm     3.12 mm   648.70 um  
   6.50 GeV   1.955E-01  4.963E-05   89.60 mm     3.47 mm   730.77 um  
   7.00 GeV   1.889E-01  4.635E-05  100.80 mm     3.82 mm   814.72 um  
   8.00 GeV   1.783E-01  4.098E-05  124.28 mm     5.07 mm   987.27 um  
   9.00 GeV   1.701E-01  3.676E-05  149.02 mm     6.16 mm     1.16 mm  
  10.00 GeV   1.637E-01  3.335E-05  174.83 mm     7.17 mm     1.34 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  3.8354E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
