 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\F17_Si.txt

 Ion = Fluorine [9] , Mass = 17.0021 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.049E+00  5.864E-01    1225 A       506 A       399 A   
  60.00 keV   1.068E+00  5.663E-01    1328 A       536 A       426 A   
  65.00 keV   1.082E+00  5.477E-01    1432 A       565 A       452 A   
  70.00 keV   1.096E+00  5.305E-01    1537 A       593 A       477 A   
  80.00 keV   1.128E+00  4.996E-01    1751 A       649 A       526 A   
  90.00 keV   1.167E+00  4.727E-01    1967 A       703 A       575 A   
 100.00 keV   1.213E+00  4.490E-01    2183 A       754 A       622 A   
 110.00 keV   1.265E+00  4.279E-01    2398 A       802 A       669 A   
 120.00 keV   1.321E+00  4.090E-01    2610 A       847 A       714 A   
 130.00 keV   1.380E+00  3.920E-01    2818 A       889 A       758 A   
 140.00 keV   1.441E+00  3.766E-01    3024 A       929 A       800 A   
 150.00 keV   1.503E+00  3.625E-01    3225 A       966 A       841 A   
 160.00 keV   1.566E+00  3.496E-01    3422 A      1001 A       881 A   
 170.00 keV   1.629E+00  3.378E-01    3615 A      1033 A       919 A   
 180.00 keV   1.691E+00  3.268E-01    3804 A      1064 A       955 A   
 200.00 keV   1.815E+00  3.072E-01    4171 A      1121 A      1024 A   
 225.00 keV   1.965E+00  2.862E-01    4609 A      1183 A      1103 A   
 250.00 keV   2.110E+00  2.683E-01    5027 A      1238 A      1175 A   
 275.00 keV   2.250E+00  2.527E-01    5427 A      1286 A      1241 A   
 300.00 keV   2.384E+00  2.391E-01    5810 A      1329 A      1301 A   
 325.00 keV   2.514E+00  2.271E-01    6179 A      1367 A      1356 A   
 350.00 keV   2.639E+00  2.164E-01    6534 A      1402 A      1407 A   
 375.00 keV   2.760E+00  2.068E-01    6877 A      1433 A      1454 A   
 400.00 keV   2.877E+00  1.981E-01    7209 A      1462 A      1499 A   
 450.00 keV   3.101E+00  1.830E-01    7844 A      1514 A      1579 A   
 500.00 keV   3.312E+00  1.703E-01    8445 A      1558 A      1649 A   
 550.00 keV   3.514E+00  1.594E-01    9016 A      1596 A      1712 A   
 600.00 keV   3.706E+00  1.500E-01    9562 A      1629 A      1769 A   
 650.00 keV   3.890E+00  1.418E-01    1.01 um     1659 A      1820 A   
 700.00 keV   4.067E+00  1.345E-01    1.06 um     1685 A      1867 A   
 800.00 keV   4.401E+00  1.222E-01    1.15 um     1733 A      1950 A   
 900.00 keV   4.713E+00  1.121E-01    1.24 um     1772 A      2021 A   
   1.00 MeV   5.003E+00  1.038E-01    1.33 um     1806 A      2083 A   
   1.10 MeV   5.275E+00  9.668E-02    1.41 um     1834 A      2137 A   
   1.20 MeV   5.529E+00  9.059E-02    1.48 um     1860 A      2186 A   
   1.30 MeV   5.766E+00  8.530E-02    1.56 um     1882 A      2230 A   
   1.40 MeV   5.987E+00  8.065E-02    1.63 um     1902 A      2271 A   
   1.50 MeV   6.192E+00  7.652E-02    1.70 um     1920 A      2307 A   
   1.60 MeV   6.383E+00  7.284E-02    1.76 um     1936 A      2341 A   
   1.70 MeV   6.559E+00  6.953E-02    1.83 um     1951 A      2373 A   
   1.80 MeV   6.723E+00  6.653E-02    1.89 um     1965 A      2402 A   
   2.00 MeV   7.015E+00  6.132E-02    2.01 um     1994 A      2456 A   
   2.25 MeV   7.318E+00  5.593E-02    2.16 um     2028 A      2515 A   
   2.50 MeV   7.564E+00  5.149E-02    2.30 um     2057 A      2567 A   
   2.75 MeV   7.762E+00  4.776E-02    2.44 um     2084 A      2615 A   
   3.00 MeV   7.921E+00  4.457E-02    2.58 um     2108 A      2658 A   
   3.25 MeV   8.045E+00  4.182E-02    2.71 um     2131 A      2698 A   
   3.50 MeV   8.143E+00  3.941E-02    2.84 um     2153 A      2736 A   
   3.75 MeV   8.218E+00  3.729E-02    2.97 um     2173 A      2771 A   
   4.00 MeV   8.275E+00  3.540E-02    3.10 um     2192 A      2804 A   
   4.50 MeV   8.345E+00  3.218E-02    3.36 um     2244 A      2867 A   
   5.00 MeV   8.373E+00  2.954E-02    3.62 um     2292 A      2925 A   
   5.50 MeV   8.373E+00  2.733E-02    3.87 um     2339 A      2980 A   
   6.00 MeV   8.355E+00  2.545E-02    4.13 um     2384 A      3032 A   
   6.50 MeV   8.325E+00  2.383E-02    4.38 um     2428 A      3081 A   
   7.00 MeV   8.286E+00  2.242E-02    4.64 um     2471 A      3129 A   
   8.00 MeV   8.197E+00  2.007E-02    5.16 um     2607 A      3222 A   
   9.00 MeV   8.103E+00  1.820E-02    5.69 um     2738 A      3310 A   
  10.00 MeV   8.010E+00  1.667E-02    6.22 um     2866 A      3395 A   
  11.00 MeV   7.920E+00  1.539E-02    6.76 um     2990 A      3478 A   
  12.00 MeV   7.836E+00  1.430E-02    7.30 um     3111 A      3560 A   
  13.00 MeV   7.757E+00  1.337E-02    7.85 um     3229 A      3640 A   
  14.00 MeV   7.684E+00  1.256E-02    8.41 um     3346 A      3719 A   
  15.00 MeV   7.614E+00  1.185E-02    8.97 um     3460 A      3798 A   
  16.00 MeV   7.549E+00  1.122E-02    9.54 um     3573 A      3875 A   
  17.00 MeV   7.487E+00  1.066E-02   10.11 um     3683 A      3952 A   
  18.00 MeV   7.428E+00  1.015E-02   10.69 um     3792 A      4029 A   
  20.00 MeV   7.317E+00  9.279E-03   11.85 um     4172 A      4181 A   
  22.50 MeV   7.189E+00  8.390E-03   13.34 um     4710 A      4369 A   
  25.00 MeV   7.068E+00  7.666E-03   14.84 um     5209 A      4556 A   
  27.50 MeV   6.953E+00  7.064E-03   16.38 um     5679 A      4742 A   
  30.00 MeV   6.842E+00  6.554E-03   17.94 um     6127 A      4927 A   
  32.50 MeV   6.733E+00  6.117E-03   19.52 um     6557 A      5112 A   
  35.00 MeV   6.629E+00  5.737E-03   21.13 um     6974 A      5297 A   
  37.50 MeV   6.510E+00  5.405E-03   22.77 um     7380 A      5483 A   
  40.00 MeV   6.362E+00  5.111E-03   24.44 um     7782 A      5670 A   
  45.00 MeV   6.109E+00  4.614E-03   27.89 um     9242 A      6048 A   
  50.00 MeV   5.881E+00  4.210E-03   31.48 um     1.06 um     6435 A   
  55.00 MeV   5.664E+00  3.874E-03   35.21 um     1.19 um     6830 A   
  60.00 MeV   5.457E+00  3.591E-03   39.08 um     1.31 um     7234 A   
  65.00 MeV   5.259E+00  3.348E-03   43.10 um     1.44 um     7648 A   
  70.00 MeV   5.072E+00  3.138E-03   47.27 um     1.56 um     8073 A   
  80.00 MeV   4.724E+00  2.791E-03   56.06 um     2.00 um     8958 A   
  90.00 MeV   4.412E+00  2.516E-03   65.50 um     2.42 um     9894 A   
 100.00 MeV   4.131E+00  2.293E-03   75.58 um     2.81 um     1.09 um  
 110.00 MeV   3.878E+00  2.108E-03   86.34 um     3.21 um     1.19 um  
 120.00 MeV   3.651E+00  1.952E-03   97.79 um     3.60 um     1.30 um  
 130.00 MeV   3.446E+00  1.819E-03  109.93 um     4.00 um     1.42 um  
 140.00 MeV   3.262E+00  1.703E-03  122.77 um     4.41 um     1.54 um  
 150.00 MeV   3.095E+00  1.602E-03  136.33 um     4.82 um     1.67 um  
 160.00 MeV   2.944E+00  1.513E-03  150.60 um     5.23 um     1.81 um  
 170.00 MeV   2.806E+00  1.433E-03  165.58 um     5.66 um     1.95 um  
 180.00 MeV   2.682E+00  1.362E-03  181.28 um     6.09 um     2.10 um  
 200.00 MeV   2.464E+00  1.240E-03  214.79 um     7.74 um     2.42 um  
 225.00 MeV   2.240E+00  1.117E-03  260.63 um    10.13 um     2.85 um  
 250.00 MeV   2.058E+00  1.016E-03  310.77 um    12.40 um     3.32 um  
 275.00 MeV   1.909E+00  9.334E-04  365.10 um    14.62 um     3.84 um  
 300.00 MeV   1.783E+00  8.635E-04  423.47 um    16.82 um     4.39 um  
 325.00 MeV   1.677E+00  8.037E-04  485.73 um    19.02 um     4.97 um  
 350.00 MeV   1.586E+00  7.520E-04  551.73 um    21.23 um     5.59 um  
 375.00 MeV   1.507E+00  7.069E-04  621.37 um    23.45 um     6.24 um  
 400.00 MeV   1.437E+00  6.670E-04  694.53 um    25.67 um     6.92 um  
 450.00 MeV   1.317E+00  6.000E-04  851.06 um    33.98 um     8.38 um  
 500.00 MeV   1.215E+00  5.457E-04    1.02 mm    41.73 um     9.95 um  
 550.00 MeV   1.127E+00  5.007E-04    1.21 mm    49.27 um    11.64 um  
 600.00 MeV   1.052E+00  4.629E-04    1.40 mm    56.76 um    13.45 um  
 650.00 MeV   9.879E-01  4.306E-04    1.61 mm    64.24 um    15.36 um  
 700.00 MeV   9.318E-01  4.027E-04    1.84 mm    71.77 um    17.40 um  
 800.00 MeV   8.390E-01  3.569E-04    2.33 mm    99.72 um    21.78 um  
 900.00 MeV   7.651E-01  3.208E-04    2.86 mm   125.63 um    26.59 um  
   1.00 GeV   7.048E-01  2.915E-04    3.45 mm   150.79 um    31.81 um  
   1.10 GeV   6.547E-01  2.674E-04    4.08 mm   175.70 um    37.41 um  
   1.20 GeV   6.124E-01  2.470E-04    4.76 mm   200.60 um    43.40 um  
   1.30 GeV   5.761E-01  2.297E-04    5.49 mm   225.59 um    49.74 um  
   1.40 GeV   5.446E-01  2.147E-04    6.26 mm   250.76 um    56.44 um  
   1.50 GeV   5.171E-01  2.016E-04    7.07 mm   276.12 um    63.48 um  
   1.60 GeV   4.928E-01  1.901E-04    7.92 mm   301.71 um    70.85 um  
   1.70 GeV   4.711E-01  1.799E-04    8.82 mm   327.51 um    78.53 um  
   1.80 GeV   4.517E-01  1.708E-04    9.75 mm   353.53 um    86.53 um  
   2.00 GeV   4.185E-01  1.551E-04   11.73 mm   451.92 um   103.41 um  
   2.25 GeV   3.848E-01  1.393E-04   14.42 mm   591.17 um   126.10 um  
   2.50 GeV   3.575E-01  1.265E-04   17.32 mm   720.82 um   150.43 um  
   2.75 GeV   3.349E-01  1.159E-04   20.43 mm   845.64 um   176.27 um  
   3.00 GeV   3.160E-01  1.070E-04   23.74 mm   967.69 um   203.52 um  
   3.25 GeV   2.998E-01  9.947E-05   27.24 mm     1.09 mm   232.08 um  
   3.50 GeV   2.859E-01  9.294E-05   30.92 mm     1.21 mm   261.87 um  
   3.75 GeV   2.738E-01  8.724E-05   34.77 mm     1.33 mm   292.79 um  
   4.00 GeV   2.631E-01  8.222E-05   38.78 mm     1.44 mm   324.77 um  
   4.50 GeV   2.453E-01  7.379E-05   47.26 mm     1.88 mm   391.67 um  
   5.00 GeV   2.310E-01  6.698E-05   56.31 mm     2.28 mm   462.01 um  
   5.50 GeV   2.193E-01  6.135E-05   65.88 mm     2.65 mm   535.34 um  
   6.00 GeV   2.095E-01  5.663E-05   75.93 mm     3.01 mm   611.28 um  
   6.50 GeV   2.013E-01  5.261E-05   86.41 mm     3.36 mm   689.46 um  
   7.00 GeV   1.943E-01  4.913E-05   97.31 mm     3.70 mm   769.59 um  
   8.00 GeV   1.829E-01  4.344E-05  120.16 mm     4.92 mm   934.71 um  
   9.00 GeV   1.741E-01  3.897E-05  144.31 mm     5.99 mm     1.10 mm  
  10.00 GeV   1.673E-01  3.535E-05  169.55 mm     6.98 mm     1.28 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  3.6931E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
