 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> May 05, 2026 
 ==================================================================

 Disk File Name = SRIM Outputs\F18_Si.txt

 Ion = Fluorine [9] , Mass = 18.0009 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
  55.00 keV   1.034E+00  6.127E-01    1230 A       503 A       394 A   
  60.00 keV   1.056E+00  5.918E-01    1332 A       532 A       421 A   
  65.00 keV   1.072E+00  5.726E-01    1436 A       561 A       447 A   
  70.00 keV   1.085E+00  5.547E-01    1540 A       589 A       472 A   
  80.00 keV   1.113E+00  5.227E-01    1753 A       644 A       521 A   
  90.00 keV   1.146E+00  4.948E-01    1969 A       698 A       569 A   
 100.00 keV   1.186E+00  4.701E-01    2186 A       749 A       616 A   
 110.00 keV   1.233E+00  4.482E-01    2402 A       798 A       662 A   
 120.00 keV   1.283E+00  4.286E-01    2617 A       844 A       708 A   
 130.00 keV   1.337E+00  4.108E-01    2829 A       887 A       752 A   
 140.00 keV   1.394E+00  3.948E-01    3037 A       927 A       795 A   
 150.00 keV   1.452E+00  3.801E-01    3242 A       966 A       836 A   
 160.00 keV   1.510E+00  3.667E-01    3444 A      1002 A       876 A   
 170.00 keV   1.569E+00  3.543E-01    3641 A      1036 A       915 A   
 180.00 keV   1.629E+00  3.428E-01    3835 A      1067 A       952 A   
 200.00 keV   1.746E+00  3.223E-01    4211 A      1126 A      1023 A   
 225.00 keV   1.890E+00  3.004E-01    4661 A      1191 A      1104 A   
 250.00 keV   2.030E+00  2.817E-01    5091 A      1248 A      1178 A   
 275.00 keV   2.165E+00  2.654E-01    5502 A      1299 A      1246 A   
 300.00 keV   2.295E+00  2.512E-01    5896 A      1344 A      1309 A   
 325.00 keV   2.421E+00  2.386E-01    6276 A      1384 A      1366 A   
 350.00 keV   2.542E+00  2.274E-01    6642 A      1421 A      1419 A   
 375.00 keV   2.660E+00  2.173E-01    6996 A      1454 A      1469 A   
 400.00 keV   2.773E+00  2.082E-01    7338 A      1484 A      1515 A   
 450.00 keV   2.991E+00  1.924E-01    7993 A      1538 A      1598 A   
 500.00 keV   3.196E+00  1.790E-01    8612 A      1585 A      1672 A   
 550.00 keV   3.392E+00  1.676E-01    9201 A      1625 A      1738 A   
 600.00 keV   3.579E+00  1.578E-01    9763 A      1660 A      1797 A   
 650.00 keV   3.758E+00  1.491E-01    1.03 um     1691 A      1851 A   
 700.00 keV   3.930E+00  1.415E-01    1.08 um     1719 A      1900 A   
 800.00 keV   4.256E+00  1.286E-01    1.18 um     1770 A      1987 A   
 900.00 keV   4.560E+00  1.180E-01    1.27 um     1811 A      2062 A   
   1.00 MeV   4.844E+00  1.092E-01    1.36 um     1846 A      2127 A   
   1.10 MeV   5.112E+00  1.018E-01    1.44 um     1877 A      2184 A   
   1.20 MeV   5.362E+00  9.539E-02    1.52 um     1903 A      2236 A   
   1.30 MeV   5.597E+00  8.982E-02    1.60 um     1927 A      2282 A   
   1.40 MeV   5.817E+00  8.493E-02    1.67 um     1948 A      2324 A   
   1.50 MeV   6.022E+00  8.060E-02    1.74 um     1967 A      2363 A   
   1.60 MeV   6.214E+00  7.672E-02    1.81 um     1984 A      2398 A   
   1.70 MeV   6.393E+00  7.324E-02    1.87 um     2000 A      2431 A   
   1.80 MeV   6.560E+00  7.009E-02    1.94 um     2014 A      2462 A   
   2.00 MeV   6.859E+00  6.460E-02    2.07 um     2044 A      2518 A   
   2.25 MeV   7.174E+00  5.894E-02    2.22 um     2079 A      2579 A   
   2.50 MeV   7.434E+00  5.426E-02    2.36 um     2110 A      2634 A   
   2.75 MeV   7.647E+00  5.033E-02    2.50 um     2137 A      2682 A   
   3.00 MeV   7.819E+00  4.698E-02    2.64 um     2162 A      2727 A   
   3.25 MeV   7.958E+00  4.408E-02    2.77 um     2185 A      2768 A   
   3.50 MeV   8.069E+00  4.155E-02    2.91 um     2207 A      2807 A   
   3.75 MeV   8.157E+00  3.931E-02    3.04 um     2227 A      2843 A   
   4.00 MeV   8.225E+00  3.732E-02    3.17 um     2247 A      2877 A   
   4.50 MeV   8.316E+00  3.393E-02    3.43 um     2298 A      2940 A   
   5.00 MeV   8.361E+00  3.115E-02    3.68 um     2346 A      2999 A   
   5.50 MeV   8.376E+00  2.882E-02    3.94 um     2393 A      3054 A   
   6.00 MeV   8.369E+00  2.684E-02    4.19 um     2437 A      3106 A   
   6.50 MeV   8.348E+00  2.513E-02    4.45 um     2480 A      3156 A   
   7.00 MeV   8.317E+00  2.364E-02    4.71 um     2523 A      3204 A   
   8.00 MeV   8.238E+00  2.117E-02    5.22 um     2656 A      3296 A   
   9.00 MeV   8.150E+00  1.920E-02    5.75 um     2784 A      3383 A   
  10.00 MeV   8.061E+00  1.758E-02    6.28 um     2908 A      3468 A   
  11.00 MeV   7.974E+00  1.623E-02    6.81 um     3029 A      3550 A   
  12.00 MeV   7.892E+00  1.509E-02    7.35 um     3147 A      3630 A   
  13.00 MeV   7.814E+00  1.411E-02    7.90 um     3263 A      3709 A   
  14.00 MeV   7.740E+00  1.325E-02    8.45 um     3377 A      3787 A   
  15.00 MeV   7.672E+00  1.250E-02    9.01 um     3489 A      3864 A   
  16.00 MeV   7.607E+00  1.184E-02    9.57 um     3599 A      3940 A   
  17.00 MeV   7.545E+00  1.124E-02   10.14 um     3708 A      4015 A   
  18.00 MeV   7.487E+00  1.071E-02   10.71 um     3815 A      4090 A   
  20.00 MeV   7.378E+00  9.792E-03   11.87 um     4187 A      4239 A   
  22.50 MeV   7.252E+00  8.855E-03   13.34 um     4715 A      4422 A   
  25.00 MeV   7.135E+00  8.091E-03   14.83 um     5205 A      4604 A   
  27.50 MeV   7.023E+00  7.456E-03   16.35 um     5667 A      4786 A   
  30.00 MeV   6.916E+00  6.918E-03   17.89 um     6107 A      4966 A   
  32.50 MeV   6.811E+00  6.457E-03   19.46 um     6530 A      5146 A   
  35.00 MeV   6.709E+00  6.056E-03   21.05 um     6939 A      5326 A   
  37.50 MeV   6.611E+00  5.706E-03   22.67 um     7337 A      5506 A   
  40.00 MeV   6.495E+00  5.396E-03   24.31 um     7726 A      5687 A   
  45.00 MeV   6.226E+00  4.871E-03   27.69 um     9143 A      6052 A   
  50.00 MeV   6.006E+00  4.445E-03   31.21 um     1.05 um     6424 A   
  55.00 MeV   5.795E+00  4.091E-03   34.86 um     1.17 um     6803 A   
  60.00 MeV   5.594E+00  3.791E-03   38.64 um     1.29 um     7190 A   
  65.00 MeV   5.401E+00  3.535E-03   42.55 um     1.41 um     7586 A   
  70.00 MeV   5.217E+00  3.313E-03   46.61 um     1.53 um     7991 A   
  80.00 MeV   4.874E+00  2.947E-03   55.15 um     1.96 um     8833 A   
  90.00 MeV   4.564E+00  2.657E-03   64.28 um     2.35 um     9720 A   
 100.00 MeV   4.283E+00  2.422E-03   74.02 um     2.73 um     1.07 um  
 110.00 MeV   4.029E+00  2.226E-03   84.39 um     3.11 um     1.16 um  
 120.00 MeV   3.799E+00  2.062E-03   95.39 um     3.49 um     1.27 um  
 130.00 MeV   3.592E+00  1.921E-03  107.05 um     3.87 um     1.38 um  
 140.00 MeV   3.403E+00  1.799E-03  119.37 um     4.25 um     1.49 um  
 150.00 MeV   3.232E+00  1.692E-03  132.35 um     4.64 um     1.61 um  
 160.00 MeV   3.077E+00  1.598E-03  146.01 um     5.04 um     1.74 um  
 170.00 MeV   2.935E+00  1.514E-03  160.33 um     5.44 um     1.87 um  
 180.00 MeV   2.806E+00  1.439E-03  175.34 um     5.85 um     2.01 um  
 200.00 MeV   2.580E+00  1.310E-03  207.35 um     7.42 um     2.31 um  
 225.00 MeV   2.346E+00  1.180E-03  251.13 um     9.69 um     2.71 um  
 250.00 MeV   2.155E+00  1.074E-03  299.02 um    11.85 um     3.15 um  
 275.00 MeV   1.997E+00  9.860E-04  350.94 um    13.97 um     3.63 um  
 300.00 MeV   1.864E+00  9.121E-04  406.75 um    16.08 um     4.14 um  
 325.00 MeV   1.752E+00  8.490E-04  466.33 um    18.19 um     4.68 um  
 350.00 MeV   1.656E+00  7.944E-04  529.54 um    20.31 um     5.26 um  
 375.00 MeV   1.572E+00  7.467E-04  596.27 um    22.43 um     5.87 um  
 400.00 MeV   1.499E+00  7.047E-04  666.41 um    24.57 um     6.51 um  
 450.00 MeV   1.374E+00  6.338E-04  816.48 um    32.54 um     7.87 um  
 500.00 MeV   1.270E+00  5.765E-04  979.49 um    39.96 um     9.34 um  
 550.00 MeV   1.179E+00  5.290E-04    1.16 mm    47.16 um    10.91 um  
 600.00 MeV   1.101E+00  4.891E-04    1.34 mm    54.31 um    12.60 um  
 650.00 MeV   1.033E+00  4.550E-04    1.55 mm    61.45 um    14.39 um  
 700.00 MeV   9.747E-01  4.255E-04    1.76 mm    68.64 um    16.29 um  
 800.00 MeV   8.774E-01  3.771E-04    2.23 mm    95.35 um    20.38 um  
 900.00 MeV   8.000E-01  3.389E-04    2.74 mm   120.12 um    24.87 um  
   1.00 GeV   7.368E-01  3.080E-04    3.30 mm   144.19 um    29.74 um  
   1.10 GeV   6.843E-01  2.825E-04    3.91 mm   168.02 um    34.97 um  
   1.20 GeV   6.398E-01  2.610E-04    4.56 mm   191.85 um    40.56 um  
   1.30 GeV   6.017E-01  2.427E-04    5.25 mm   215.79 um    46.49 um  
   1.40 GeV   5.687E-01  2.269E-04    5.99 mm   239.90 um    52.75 um  
   1.50 GeV   5.398E-01  2.131E-04    6.77 mm   264.21 um    59.33 um  
   1.60 GeV   5.142E-01  2.009E-04    7.59 mm   288.74 um    66.22 um  
   1.70 GeV   4.915E-01  1.901E-04    8.44 mm   313.49 um    73.41 um  
   1.80 GeV   4.711E-01  1.804E-04    9.34 mm   338.47 um    80.90 um  
   2.00 GeV   4.361E-01  1.639E-04   11.24 mm   432.97 um    96.72 um  
   2.25 GeV   4.007E-01  1.472E-04   13.81 mm   566.80 um   118.00 um  
   2.50 GeV   3.719E-01  1.337E-04   16.60 mm   691.54 um   140.84 um  
   2.75 GeV   3.482E-01  1.225E-04   19.60 mm   811.75 um   165.13 um  
   3.00 GeV   3.282E-01  1.131E-04   22.78 mm   929.41 um   190.78 um  
   3.25 GeV   3.112E-01  1.051E-04   26.15 mm     1.05 mm   217.69 um  
   3.50 GeV   2.965E-01  9.822E-05   29.70 mm     1.16 mm   245.78 um  
   3.75 GeV   2.838E-01  9.220E-05   33.41 mm     1.28 mm   274.97 um  
   4.00 GeV   2.725E-01  8.689E-05   37.28 mm     1.39 mm   305.20 um  
   4.50 GeV   2.537E-01  7.798E-05   45.47 mm     1.81 mm   368.53 um  
   5.00 GeV   2.386E-01  7.079E-05   54.23 mm     2.20 mm   435.24 um  
   5.50 GeV   2.262E-01  6.484E-05   63.50 mm     2.56 mm   504.94 um  
   6.00 GeV   2.159E-01  5.985E-05   73.25 mm     2.91 mm   577.23 um  
   6.50 GeV   2.071E-01  5.560E-05   83.44 mm     3.25 mm   651.80 um  
   7.00 GeV   1.996E-01  5.193E-05   94.03 mm     3.58 mm   728.36 um  
   8.00 GeV   1.875E-01  4.591E-05  116.30 mm     4.77 mm   886.49 um  
   9.00 GeV   1.782E-01  4.119E-05  139.86 mm     5.83 mm     1.05 mm  
  10.00 GeV   1.709E-01  3.737E-05  164.55 mm     6.80 mm     1.22 mm  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  2.3211E+01                 eV / Angstrom 
  2.3211E+02                keV / micron   
  2.3211E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  4.6637E+01                 eV / (1E15 atoms/cm2)
  3.5655E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
